SITE,METHOD,OBS_YEAR,SITEVISITID,DATE_,REGION,ISLAND,REEF_ZONE,DEPTH_BIN,HABITAT_CODE,LATITUDE,LONGITUDE,EXCLUDE_FLAG,SEC_NAME,HUMANS20,HUMANS200,TYPE,ANALYSIS_SCHEME,ANALYSIS_YEAR,TUT2012,OTHER_AREA_GROUPING,BENTHIC_SEC_CODE,SITE_MIN_DEPTH_FT,SITE_MAX_DEPTH_FT,CLIMATE_STATION_YN,PERM_SITE,SPECIAL_PROJ_YN,SPECIAL_PROJ_DESCRIPTION
GUA-01003,nSPC,2014,6595,NA,MARIAN,Guam,Forereef,Shallow,SAG,13.25333009,144.7386813,0,GUA_EAST_OPEN,24017,161885,RANDOM,MARI2014,2014,NA,NA,GUA,NA,NA,0,0,NA,
GUA-01005,nSPC,2014,6614,NA,MARIAN,Guam,Forereef,Shallow,AGR,13.34214482,144.7739208,0,GUA_EAST_OPEN,100853,161894,RANDOM,MARI2014,2014,NA,NA,GUA,NA,NA,0,0,NA,
GUA-01008,nSPC,2014,6594,NA,MARIAN,Guam,Forereef,Shallow,AGR,13.26116667,144.7432541,0,GUA_EAST_OPEN,26821,161885,RANDOM,MARI2014,2014,NA,NA,GUA,NA,NA,0,0,NA,
GUA-01009,nSPC,2014,6620,NA,MARIAN,Guam,Forereef,Shallow,AGR,13.30416206,144.7740843,0,GUA_EAST_OPEN,67412,161885,RANDOM,MARI2014,2014,NA,NA,GUA,NA,NA,0,0,NA,
GUA-01074,nSPC,2014,6672,NA,MARIAN,Guam,Forereef,Deep,PSC,13.65984024,144.8613762,0,GUA_EAST_OPEN,84057,211298,RANDOM,MARI2014,2014,NA,NA,GUA,NA,NA,0,0,NA,
GUA-01083,nSPC,2014,6657,NA,MARIAN,Guam,Forereef,Deep,AGR,13.64121825,144.8880359,0,GUA_EAST_OPEN,87277,210804,RANDOM,MARI2014,2014,NA,NA,GUA,NA,NA,0,0,NA,
GUA-01086,nSPC,2014,6592,NA,MARIAN,Guam,Forereef,Deep,PAV,13.22889458,144.641005,0,GUA_EAST_OPEN,17017,161885,RANDOM,MARI2014,2014,NA,NA,GUA,NA,NA,0,0,NA,
GUA-01105,nSPC,2014,6661,NA,MARIAN,Guam,Forereef,Mid,PSC,13.65065427,144.8782804,0,GUA_EAST_OPEN,84262,211277,RANDOM,MARI2014,2014,NA,NA,GUA,NA,NA,0,0,NA,
GUA-01115,nSPC,2014,6597,NA,MARIAN,Guam,Forereef,Mid,PAV,13.23864056,144.6603944,0,GUA_EAST_OPEN,19049,161885,RANDOM,MARI2014,2014,NA,NA,GUA,NA,NA,0,0,NA,
GUA-01117,nSPC,2014,6662,NA,MARIAN,Guam,Forereef,Shallow,AGR,13.65304587,144.8726878,0,GUA_EAST_OPEN,84880,211211,RANDOM,MARI2014,2014,NA,NA,GUA,NA,NA,0,0,NA,
GUA-01123,nSPC,2014,6671,NA,MARIAN,Guam,Forereef,Shallow,SAG,13.65345625,144.8723713,0,GUA_EAST_OPEN,84709,211241,RANDOM,MARI2014,2014,NA,NA,GUA,NA,NA,0,0,NA,
GUA-01141,nSPC,2014,6590,NA,MARIAN,Guam,Forereef,Shallow,AGR,13.2355183,144.653573,0,GUA_EAST_OPEN,18592,161885,RANDOM,MARI2014,2014,NA,NA,GUA,NA,NA,0,0,NA,
GUA-01395,CORALBELT_METHOD_E_F,2014,6630,NA,MARIAN,Guam,Forereef,Shallow,AGR,13.35294482,144.7755936,0,GUA_EAST_OPEN,NA,NA,RANDOM,BENTHIC_BASIC,2014,NA,NA,GUA_EAST,20,25,0,0,0,
GUA-01435,CORALBELT_METHOD_E_F,2014,6644,NA,MARIAN,Guam,Forereef,Mid,AGR,13.45442536,144.840862,0,GUA_EAST_OPEN,NA,NA,RANDOM,BENTHIC_BASIC,2014,NA,NA,GUA_EAST,46,49,0,0,0,
GUA-01459,CORALBELT_METHOD_E_F,2014,6627,NA,MARIAN,Guam,Forereef,Deep,AGR,13.37528989,144.7782938,0,GUA_EAST_OPEN,NA,NA,RANDOM,BENTHIC_BASIC,2014,NA,NA,GUA_EAST,55,68,0,0,0,
GUA-01472,CORALBELT_METHOD_E_F,2014,6665,NA,MARIAN,Guam,Forereef,Mid,AGR,13.60560413,144.9160151,0,GUA_EAST_OPEN,NA,NA,RANDOM,BENTHIC_BASIC,2014,NA,NA,GUA_EAST,42,50,0,0,0,
GUA-01476,CORALBELT_METHOD_E_F,2014,6668,NA,MARIAN,Guam,Forereef,Mid,PAV,13.60122937,144.9466048,0,GUA_EAST_OPEN,NA,NA,RANDOM,BENTHIC_BASIC,2014,NA,NA,GUA_EAST,45,50,0,0,0,
GUA-01510,CORALBELT_METHOD_E_F,2014,6682,0004-04-14,MARIAN,Guam,Forereef,Deep,AGR,13.47029859,144.6861692,0,GUA_EAST_OPEN,NA,NA,RANDOM,BENTHIC_BASIC,2014,NA,NA,GUA_EAST,76,82,0,0,0,
GUA-01543,CORALBELT_METHOD_E_F,2014,6578,NA,MARIAN,Guam,Forereef,Deep,AGR,13.53261075,144.7994334,0,GUA_EAST_OPEN,NA,NA,RANDOM,BENTHIC_BASIC,2014,NA,NA,GUA_EAST,57,71,0,0,0,
GUA-01565,CORALBELT_METHOD_E_F,2014,6588,NA,MARIAN,Guam,Forereef,Shallow,SAG,13.23559751,144.6537122,0,GUA_EAST_OPEN,NA,NA,RANDOM,BENTHIC_BASIC,2014,NA,NA,GUA_EAST,15,18,0,0,0,
GUA-01575,CORALBELT_METHOD_E_F,2014,6676,NA,MARIAN,Guam,Forereef,Shallow,ROB,13.41327064,144.6486225,0,GUA_EAST_OPEN,NA,NA,RANDOM,BENTHIC_BASIC,2014,NA,NA,GUA_EAST,20,15,0,0,0,
GUA-01601,CORALBELT_METHOD_E_F,2014,6599,NA,MARIAN,Guam,Forereef,Mid,PAV,13.36006139,144.6374342,0,GUA_EAST_OPEN,NA,NA,RANDOM,BENTHIC_BASIC,2014,NA,NA,GUA_EAST,38,43,0,0,0,
GUA-01603,CORALBELT_METHOD_E_F,2014,6674,NA,MARIAN,Guam,Forereef,Mid,PAV,13.30941492,144.6477711,0,GUA_EAST_OPEN,NA,NA,RANDOM,BENTHIC_BASIC,2014,NA,NA,GUA_EAST,46,48,0,0,0,
GUA-01619,CORALBELT_METHOD_E_F,2014,6696,0004-04-14,MARIAN,Guam,Forereef,Deep,AGR,13.48464891,144.7568656,0,GUA_EAST_OPEN,NA,NA,RANDOM,BENTHIC_BASIC,2014,NA,NA,GUA_EAST,53,63,0,0,0,
GUA-01625,CORALBELT_METHOD_E_F,2014,6670,NA,MARIAN,Guam,Forereef,Deep,PAV,13.6539253,144.8778046,0,GUA_EAST_OPEN,NA,NA,RANDOM,BENTHIC_BASIC,2014,NA,NA,GUA_EAST,72,75,0,0,0,
GUA-01662,nSPC,2017,10662,0005-07-17,MARIAN,Guam,Forereef,Shallow,AGR,13.270192,144.749016,0,GUA_EAST_OPEN,34327,161885,RANDOM,MARI2011,2017,NA,NA,GUA_EAST,NA,NA,0,0,NA,
GUA-01663,nSPC,2017,10652,0005-06-17,MARIAN,Guam,Forereef,Shallow,AGR,13.251494,144.737482,0,GUA_EAST_OPEN,23713,161885,RANDOM,MARI2011,2017,NA,NA,GUA_EAST,NA,NA,0,0,NA,
GUA-01669,nSPC,2017,10758,NA,MARIAN,Guam,Forereef,Shallow,AGR,13.462509,144.848806,0,GUA_EAST_OPEN,146243,165021,RANDOM,MARI2011,2017,NA,NA,GUA_EAST,NA,NA,0,0,NA,
GUA-01671,nSPC,2017,10761,NA,MARIAN,Guam,Forereef,Shallow,AGR,13.510671,144.900755,0,GUA_EAST_OPEN,135716,173081,RANDOM,MARI2011,2017,NA,NA,GUA_EAST,NA,NA,0,0,NA,
GUA-01674,nSPC,2017,10647,0005-06-17,MARIAN,Guam,Forereef,Mid,PAV,13.247207,144.73542,0,GUA_EAST_OPEN,23242,161885,RANDOM,MARI2011,2017,NA,NA,GUA_EAST,NA,NA,0,0,NA,
GUA-01675,nSPC,2017,10700,0005-09-17,MARIAN,Guam,Forereef,Mid,AGR,13.529679,144.931337,0,GUA_EAST_OPEN,120740,189433,RANDOM,MARI2011,2017,NA,NA,GUA_EAST,NA,NA,0,0,NA,
GUA-01676,nSPC,2017,10666,0005-07-17,MARIAN,Guam,Forereef,Mid,AGR,13.355378,144.775408,0,GUA_EAST_OPEN,112353,161937,RANDOM,MARI2011,2017,NA,NA,GUA_EAST,NA,NA,0,0,NA,
GUA-01679,nSPC,2017,10759,NA,MARIAN,Guam,Forereef,Mid,AGR,13.488822,144.878894,0,GUA_EAST_OPEN,141934,165021,RANDOM,MARI2011,2017,NA,NA,GUA_EAST,NA,NA,0,0,NA,
GUA-01681,nSPC,2017,10651,0005-06-17,MARIAN,Guam,Forereef,Mid,PAV,13.256929,144.741917,0,GUA_EAST_OPEN,24969,161885,RANDOM,MARI2011,2017,NA,NA,GUA_EAST,NA,NA,0,0,NA,
GUA-01685,nSPC,2017,10668,0005-07-17,MARIAN,Guam,Forereef,Mid,PAV,13.282353,144.763832,0,GUA_EAST_OPEN,44517,161885,RANDOM,MARI2011,2017,NA,NA,GUA_EAST,NA,NA,0,0,NA,
GUA-01691,nSPC,2017,10694,0005-09-17,MARIAN,Guam,Forereef,Mid,AGR,13.548394,144.938892,0,GUA_EAST_OPEN,112247,193365,RANDOM,MARI2011,2017,NA,NA,GUA_EAST,NA,NA,0,0,NA,
GUA-01693,nSPC,2017,10661,0005-07-17,MARIAN,Guam,Forereef,Mid,AGR,13.323921,144.775547,0,GUA_EAST_OPEN,84521,161885,RANDOM,MARI2011,2017,NA,NA,GUA_EAST,NA,NA,0,0,NA,
GUA-01695,nSPC,2017,10665,0005-07-17,MARIAN,Guam,Forereef,Deep,AGR,13.394439,144.782344,0,GUA_EAST_OPEN,138038,164979,RANDOM,MARI2011,2017,NA,NA,GUA_EAST,NA,NA,0,0,NA,
GUA-01696,nSPC,2017,10760,NA,MARIAN,Guam,Forereef,Deep,AGR,13.514761,144.919844,0,GUA_EAST_OPEN,131751,181190,RANDOM,MARI2011,2017,NA,NA,GUA_EAST,NA,NA,0,0,NA,
GUA-01703,nSPC,2017,10667,0005-07-17,MARIAN,Guam,Forereef,Deep,AGR,13.311827,144.774117,0,GUA_EAST_OPEN,71429,161885,RANDOM,MARI2011,2017,NA,NA,GUA_EAST,NA,NA,0,0,NA,
GUA-01704,nSPC,2017,10757,NA,MARIAN,Guam,Forereef,Deep,AGR,13.4744,144.866672,0,GUA_EAST_OPEN,143885,165021,RANDOM,MARI2011,2017,NA,NA,GUA_EAST,NA,NA,0,0,NA,
GUA-01709,nSPC,2017,10660,0005-07-17,MARIAN,Guam,Forereef,Deep,AGR,13.334202,144.773393,0,GUA_EAST_OPEN,93182,161889,RANDOM,MARI2011,2017,NA,NA,GUA_EAST,NA,NA,0,0,NA,
GUA-01790,nSPC,2017,10678,0005-08-17,MARIAN,Guam,Forereef,Mid,AGR,13.65726,144.858423,0,GUA_EAST_OPEN,87557,210837,RANDOM,MARI2011,2017,NA,NA,GUA_EAST,NA,NA,0,0,NA,
GUA-01819,nSPC,2017,10676,0005-08-17,MARIAN,Guam,Forereef,Deep,AGR,13.627403,144.900122,0,GUA_EAST_OPEN,91299,210375,RANDOM,MARI2011,2017,NA,NA,GUA_EAST,NA,NA,0,0,NA,
GUA-01870,CORALBELT_METHOD_E_F,2017,10755,NA,MARIAN,Guam,Forereef,Shallow,AGR,13.481678,144.868492,0,GUA_EAST_OPEN,NA,NA,RANDOM,BENTHIC_BASIC,2017,NA,NA,GUA_EAST,15,20,0,0,0,
GUA-01906,CORALBELT_METHOD_E_F,2017,10686,0005-09-17,MARIAN,Guam,Forereef,Mid,PAV,13.525638,144.930614,0,GUA_EAST_OPEN,NA,NA,RANDOM,BENTHIC_BASIC,2017,NA,NA,GUA_EAST,48,50,0,0,0,
GUA-01908,CORALBELT_METHOD_E_F,2017,10754,NA,MARIAN,Guam,Forereef,Deep,AGR,13.463282,144.855419,0,GUA_EAST_OPEN,NA,NA,RANDOM,BENTHIC_BASIC,2017,NA,NA,GUA_EAST,65,68,0,0,0,
GUA-01919,CORALBELT_METHOD_E_F,2017,10687,0005-09-17,MARIAN,Guam,Forereef,Shallow,PAV,13.539791,144.933825,0,GUA_EAST_OPEN,NA,NA,RANDOM,BENTHIC_BASIC,2017,NA,NA,GUA_EAST,15,19,0,0,0,
GUA-01939,CORALBELT_METHOD_E_F,2017,10670,0005-07-17,MARIAN,Guam,Forereef,Deep,AGR,13.389389,144.780865,0,GUA_EAST_OPEN,NA,NA,RANDOM,BENTHIC_BASIC,2017,NA,NA,GUA_EAST,65,71,0,0,0,
GUA-01944,CORALBELT_METHOD_E_F,2017,10756,NA,MARIAN,Guam,Forereef,Shallow,SAG,13.505787,144.892248,0,GUA_EAST_OPEN,NA,NA,RANDOM,BENTHIC_BASIC,2017,NA,NA,GUA_EAST,16,19,0,0,0,
GUA-01951,CORALBELT_METHOD_E_F,2017,10671,0005-07-17,MARIAN,Guam,Forereef,Mid,AGR,13.362167,144.776673,0,GUA_EAST_OPEN,NA,NA,RANDOM,BENTHIC_BASIC,2017,NA,NA,GUA_EAST,35,45,0,0,0,
GUA-02247,CORALBELT_METHOD_E_F,2017,10673,0005-07-17,MARIAN,Guam,Forereef,Mid,PAV,13.297172,144.77188,0,GUA_EAST_OPEN,NA,NA,RANDOM,BENTHIC_BASIC,2017,NA,NA,GUA_EAST,38,48,0,0,0,
GUA-02254,CORALBELT_METHOD_E_F,2017,10690,0005-09-17,MARIAN,Guam,Forereef,Mid,AGR,13.549727,144.939452,0,GUA_EAST_OPEN,NA,NA,RANDOM,BENTHIC_BASIC,2017,NA,NA,GUA_EAST,37,54,0,0,0,
GUA-02258,CORALBELT_METHOD_E_F,2017,10672,0005-07-17,MARIAN,Guam,Forereef,Shallow,AGR,13.31976,144.773405,0,GUA_EAST_OPEN,NA,NA,RANDOM,BENTHIC_BASIC,2017,NA,NA,GUA_EAST,17,21,0,0,0,
GUA-02274,CORALBELT_METHOD_E_F,2017,10753,NA,MARIAN,Guam,Forereef,Deep,AGR,13.439974,144.820435,0,GUA_EAST_OPEN,NA,NA,RANDOM,BENTHIC_BASIC,2017,NA,NA,GUA_EAST,65,76,0,0,0,
GUA-02319,CORALBELT_METHOD_E_F,2017,10680,0005-08-17,MARIAN,Guam,Forereef,Deep,AGR,13.627135,144.900419,0,GUA_EAST_OPEN,NA,NA,RANDOM,BENTHIC_BASIC,2017,NA,NA,GUA_EAST,65,71,0,0,0,
GUA-00012,nSPC,2009,1812,0004-05-09,MARIAN,Guam,Forereef,Mid,UNK,13.44878333,144.6259167,0,GUA_HARBOR,159358,163406,RANDOM,RAMP_BASIC,2009,NA,NA,GUA,NA,NA,0,0,NA,
GUA-00050,nSPC,2009,1813,0004-05-09,MARIAN,Guam,Forereef,Deep,UNK,13.44386769,144.6401729,0,GUA_HARBOR,159358,163760,RANDOM,RAMP_BASIC,2009,NA,NA,GUA,NA,NA,0,0,NA,
GUA-00007,nSPC,2009,1817,0004-06-09,MARIAN,Guam,Forereef,Mid,UNK,13.60227,144.9274,0,GUA_PATI_POINT,155340,209870,HAPHAZARD,RAMP_BASIC,2009,NA,NA,GUA,NA,NA,0,0,NA,
GUA-00053,nSPC,2009,1819,0004-06-09,MARIAN,Guam,Forereef,Deep,UNK,13.60201559,144.9409797,0,GUA_PATI_POINT,154524,210237,RANDOM,RAMP_BASIC,2009,NA,NA,GUA,NA,NA,0,0,NA,
GUA-00107,nSPC,2011,3806,0005-06-11,MARIAN,Guam,Forereef,Deep,AGR,13.59466013,144.9582105,0,GUA_PATI_POINT,153094,210254,RANDOM,MARI2011,2011,NA,NA,GUA,NA,NA,0,0,NA,
GUA-00113,nSPC,2011,3958,NA,MARIAN,Guam,Forereef,Deep,MIX,13.61882,144.90601,0,GUA_PATI_POINT,155448,210233,RANDOM,MARI2011,2011,NA,NA,GUA,NA,NA,0,0,NA,
GUA-00129,nSPC,2011,3803,0005-06-11,MARIAN,Guam,Forereef,Deep,AGR,13.5999834,144.9624264,0,GUA_PATI_POINT,151696,210479,RANDOM,MARI2011,2011,NA,NA,GUA,NA,NA,0,0,NA,
GUA-00153,nSPC,2011,3808,0005-06-11,MARIAN,Guam,Forereef,Deep,MIX,13.60228272,144.9305082,0,GUA_PATI_POINT,155249,210044,RANDOM,MARI2011,2011,NA,NA,GUA,NA,NA,0,0,NA,
GUA-00213,nSPC,2011,3946,NA,MARIAN,Guam,Forereef,Mid,PAV,13.60156,144.93866,0,GUA_PATI_POINT,154642,210194,RANDOM,MARI2011,2011,NA,NA,GUA,NA,NA,0,0,NA,
GUA-00241,nSPC,2011,3807,0005-06-11,MARIAN,Guam,Forereef,Mid,PAV,13.60211818,144.9516656,0,GUA_PATI_POINT,153269,210366,RANDOM,MARI2011,2011,NA,NA,GUA,NA,NA,0,0,NA,
GUA-00299,nSPC,2011,3950,NA,MARIAN,Guam,Forereef,Mid,MIX,13.62062,144.90433,0,GUA_PATI_POINT,155433,210253,RANDOM,MARI2011,2011,NA,NA,GUA,NA,NA,0,0,NA,
GUA-00335,nSPC,2011,3961,NA,MARIAN,Guam,Forereef,Mid,AGR,13.60319,144.92557,0,GUA_PATI_POINT,155355,209875,RANDOM,MARI2011,2011,NA,NA,GUA,NA,NA,0,0,NA,
GUA-00368,nSPC,2011,3805,0005-06-11,MARIAN,Guam,Forereef,Mid,AGR,13.56236575,144.9404961,0,GUA_PATI_POINT,156600,198892,RANDOM,MARI2011,2011,NA,NA,GUA,NA,NA,0,0,NA,
GUA-00471,nSPC,2011,3951,NA,MARIAN,Guam,Forereef,Shallow,SAG,13.62323,144.90202,0,GUA_PATI_POINT,155403,210272,RANDOM,MARI2011,2011,NA,NA,GUA,NA,NA,0,0,NA,
GUA-00492,nSPC,2011,3964,NA,MARIAN,Guam,Forereef,Shallow,SAG,13.60149,144.92795,0,GUA_PATI_POINT,155356,209816,RANDOM,MARI2011,2011,NA,NA,GUA,NA,NA,0,0,NA,
GUA-00729,nSPC,2011,3947,NA,MARIAN,Guam,Forereef,Deep,PAV,13.60202,144.93327,0,GUA_PATI_POINT,155043,210100,RANDOM,MARI2011,2011,NA,NA,GUA,NA,NA,0,0,NA,
GUA-00732,nSPC,2011,3962,NA,MARIAN,Guam,Forereef,Shallow,PAV,13.60136,144.94981,0,GUA_PATI_POINT,153807,210305,RANDOM,MARI2011,2011,NA,NA,GUA,NA,NA,0,0,NA,
GUA-00734,nSPC,2011,3949,NA,MARIAN,Guam,Forereef,Shallow,SAG,13.61395,144.90698,0,GUA_PATI_POINT,155589,210053,RANDOM,MARI2011,2011,NA,NA,GUA,NA,NA,0,0,NA,
GUA-00737,nSPC,2011,3948,NA,MARIAN,Guam,Forereef,Mid,AGR,13.60634,144.91199,0,GUA_PATI_POINT,155822,209591,RANDOM,MARI2011,2011,NA,NA,GUA,NA,NA,0,0,NA,
GUA-00739,nSPC,2011,3959,NA,MARIAN,Guam,Forereef,Mid,AGR,13.61315,144.90761,0,GUA_PATI_POINT,155601,210017,RANDOM,MARI2011,2011,NA,NA,GUA,NA,NA,0,0,NA,
GUA-00746,nSPC,2011,3960,NA,MARIAN,Guam,Forereef,Deep,AGR,13.60756,144.91382,0,GUA_PATI_POINT,155666,209746,RANDOM,MARI2011,2011,NA,NA,GUA,NA,NA,0,0,NA,
GUA-00747,nSPC,2011,3945,NA,MARIAN,Guam,Forereef,Deep,AGR,13.60154,144.94537,0,GUA_PATI_POINT,154247,210266,RANDOM,MARI2011,2011,NA,NA,GUA,NA,NA,0,0,NA,
GUA-00752,nSPC,2011,3963,NA,MARIAN,Guam,Forereef,Shallow,PAV,13.60139,144.93935,0,GUA_PATI_POINT,154623,210202,RANDOM,MARI2011,2011,NA,NA,GUA,NA,NA,0,0,NA,
GUA-00755,nSPC,2011,3965,NA,MARIAN,Guam,Forereef,Shallow,SAG,13.60331,144.92049,0,GUA_PATI_POINT,155646,209664,RANDOM,MARI2011,2011,NA,NA,GUA,NA,NA,0,0,NA,
GUA-01010,nSPC,2014,6660,NA,MARIAN,Guam,Forereef,Deep,AGR,13.61366887,144.9077283,0,GUA_PATI_POINT,94478,210057,RANDOM,MARI2014,2014,NA,NA,GUA,NA,NA,0,0,NA,
GUA-01011,nSPC,2014,6659,NA,MARIAN,Guam,Forereef,Deep,AGR,13.60173714,144.9476443,0,GUA_PATI_POINT,81510,210289,RANDOM,MARI2014,2014,NA,NA,GUA,NA,NA,0,0,NA,
GUA-01012,nSPC,2014,6641,NA,MARIAN,Guam,Forereef,Deep,AGR,13.57690542,144.9512871,0,GUA_PATI_POINT,84744,208420,RANDOM,MARI2014,2014,NA,NA,GUA,NA,NA,0,0,NA,
GUA-01013,nSPC,2014,6656,NA,MARIAN,Guam,Forereef,Mid,AGR,13.61763049,144.9053256,0,GUA_PATI_POINT,93535,210184,RANDOM,MARI2014,2014,NA,NA,GUA,NA,NA,0,0,NA,
GUA-01022,nSPC,2014,6654,NA,MARIAN,Guam,Forereef,Deep,PAV,13.5982444,144.9605377,0,GUA_PATI_POINT,79978,210374,RANDOM,MARI2014,2014,NA,NA,GUA,NA,NA,0,0,NA,
GUA-01023,nSPC,2014,6639,NA,MARIAN,Guam,Forereef,Mid,AGR,13.55289571,144.9409792,0,GUA_PATI_POINT,109020,195157,RANDOM,MARI2014,2014,NA,NA,GUA,NA,NA,0,0,NA,
GUA-01026,nSPC,2014,6658,NA,MARIAN,Guam,Forereef,Mid,PAV,13.59549648,144.9569513,0,GUA_PATI_POINT,80955,210258,RANDOM,MARI2014,2014,NA,NA,GUA,NA,NA,0,0,NA,
GUA-01028,nSPC,2014,6640,NA,MARIAN,Guam,Forereef,Shallow,AGR,13.56660381,144.9407385,0,GUA_PATI_POINT,101481,202441,RANDOM,MARI2014,2014,NA,NA,GUA,NA,NA,0,0,NA,
GUA-01031,nSPC,2014,6655,NA,MARIAN,Guam,Forereef,Shallow,PAV,13.60119819,144.9354076,0,GUA_PATI_POINT,84602,210110,RANDOM,MARI2014,2014,NA,NA,GUA,NA,NA,0,0,NA,
GUA-01376,CORALBELT_METHOD_E_F,2014,6587,NA,MARIAN,Guam,Forereef,Mid,PAV,13.24282212,144.7145234,0,GUA_PATI_POINT,NA,NA,RANDOM,BENTHIC_BASIC,2014,NA,NA,GUA_EAST,38,39,0,0,0,
GUA-01438,CORALBELT_METHOD_E_F,2014,6645,NA,MARIAN,Guam,Forereef,Mid,AGR,13.50921283,144.9001557,0,GUA_PATI_POINT,NA,NA,RANDOM,BENTHIC_BASIC,2014,NA,NA,GUA_EAST,40,43,0,0,0,
GUA-01503,CORALBELT_METHOD_E_F,2014,6684,0004-04-14,MARIAN,Guam,Forereef,Mid,AGR,13.47107258,144.6913492,0,GUA_PATI_POINT,NA,NA,RANDOM,BENTHIC_BASIC,2014,NA,NA,GUA_EAST,45,50,0,0,0,
GUA-01604,CORALBELT_METHOD_E_F,2014,6677,NA,MARIAN,Guam,Forereef,Mid,PAV,13.41327064,144.6486225,0,GUA_PATI_POINT,NA,NA,RANDOM,BENTHIC_BASIC,2014,NA,NA,GUA_EAST,25,30,0,0,0,
GUA-01715,nSPC,2017,10696,0005-09-17,MARIAN,Guam,Forereef,Shallow,AGR,13.602218,144.924638,0,GUA_PATI_POINT,91397,209740,RANDOM,MARI2011,2017,NA,NA,GUA_EAST,NA,NA,0,0,NA,
GUA-01716,nSPC,2017,10698,0005-09-17,MARIAN,Guam,Forereef,Shallow,PAV,13.601128,144.935517,0,GUA_PATI_POINT,84580,210108,RANDOM,MARI2011,2017,NA,NA,GUA_EAST,NA,NA,0,0,NA,
GUA-01720,nSPC,2017,10695,0005-09-17,MARIAN,Guam,Forereef,Mid,AGR,13.566891,144.942321,0,GUA_PATI_POINT,99805,203313,RANDOM,MARI2011,2017,NA,NA,GUA_EAST,NA,NA,0,0,NA,
GUA-01721,nSPC,2017,10675,0005-08-17,MARIAN,Guam,Forereef,Mid,AGR,13.602456,144.927007,0,GUA_PATI_POINT,88965,209870,RANDOM,MARI2011,2017,NA,NA,GUA_EAST,NA,NA,0,0,NA,
GUA-01723,nSPC,2017,10697,0005-09-17,MARIAN,Guam,Forereef,Mid,AGR,13.620567,144.904726,0,GUA_PATI_POINT,92662,210255,RANDOM,MARI2011,2017,NA,NA,GUA_EAST,NA,NA,0,0,NA,
GUA-01725,nSPC,2017,10693,0005-09-17,MARIAN,Guam,Forereef,Mid,ROB,13.593142,144.956043,0,GUA_PATI_POINT,81249,210183,RANDOM,MARI2011,2017,NA,NA,GUA_EAST,NA,NA,0,0,NA,
GUA-01726,nSPC,2017,10699,0005-09-17,MARIAN,Guam,Forereef,Deep,AGR,13.562843,144.942386,0,GUA_PATI_POINT,102605,199816,RANDOM,MARI2011,2017,NA,NA,GUA_EAST,NA,NA,0,0,NA,
GUA-01729,nSPC,2017,10692,0005-09-17,MARIAN,Guam,Forereef,Deep,AGR,13.607038,144.913937,0,GUA_PATI_POINT,95199,209709,RANDOM,MARI2011,2017,NA,NA,GUA_EAST,NA,NA,0,0,NA,
GUA-01731,nSPC,2017,10701,0005-09-17,MARIAN,Guam,Forereef,Deep,PAV,13.595951,144.95851,0,GUA_PATI_POINT,80649,210275,RANDOM,MARI2011,2017,NA,NA,GUA_EAST,NA,NA,0,0,NA,
GUA-02016,CORALBELT_METHOD_E_F,2017,10689,0005-09-17,MARIAN,Guam,Forereef,Mid,SAG,13.587388,144.952847,0,GUA_PATI_POINT,NA,NA,RANDOM,BENTHIC_BASIC,2017,NA,NA,GUA_EAST,38,44,0,0,0,
GUA-02020,CORALBELT_METHOD_E_F,2017,10691,0005-09-17,MARIAN,Guam,Forereef,Mid,AGR,13.575721,144.949863,0,GUA_PATI_POINT,NA,NA,RANDOM,BENTHIC_BASIC,2017,NA,NA,GUA_EAST,35,44,0,0,0,
GUA-02291,CORALBELT_METHOD_E_F,2017,10685,0005-09-17,MARIAN,Guam,Forereef,Deep,PAV,13.602043,144.941351,0,GUA_PATI_POINT,NA,NA,RANDOM,BENTHIC_BASIC,2017,NA,NA,GUA_EAST,67,70,0,0,0,
GUA-02304,CORALBELT_METHOD_E_F,2017,10688,0005-09-17,MARIAN,Guam,Forereef,Mid,PAV,13.611253,144.907794,0,GUA_PATI_POINT,NA,NA,RANDOM,BENTHIC_BASIC,2017,NA,NA,GUA_EAST,35,45,0,0,0,
GUA-00010,nSPC,2009,1811,0004-05-09,MARIAN,Guam,Forereef,Mid,UNK,13.47357,144.69352,0,GUA_PITI_BOMB,159358,165016,HAPHAZARD,RAMP_BASIC,2009,NA,NA,GUA,NA,NA,0,0,NA,
GUA-00147,nSPC,2011,3872,0006-06-11,MARIAN,Guam,Forereef,Deep,PAV,13.47369,144.6923,0,GUA_PITI_BOMB,159358,165016,RANDOM,MARI2011,2011,NA,NA,GUA,NA,NA,0,0,NA,
GUA-00160,nSPC,2011,3845,0005-08-11,MARIAN,Guam,Forereef,Deep,PAV,13.47889222,144.6982212,0,GUA_PITI_BOMB,159358,165020,RANDOM,MARI2011,2011,NA,NA,GUA,NA,NA,0,0,NA,
GUA-00178,nSPC,2011,3869,0006-06-11,MARIAN,Guam,Forereef,Mid,AGR,13.47812,144.69896,0,GUA_PITI_BOMB,159358,165020,RANDOM,MARI2011,2011,NA,NA,GUA,NA,NA,0,0,NA,
GUA-00238,nSPC,2011,3875,0006-06-11,MARIAN,Guam,Forereef,Mid,MIX,13.47475,144.69469,0,GUA_PITI_BOMB,159358,165017,RANDOM,MARI2011,2011,NA,NA,GUA,NA,NA,0,0,NA,
