,SITE,SITEVISITID,DATE_,OBS_YEAR,REGION,ISLAND,REEF_ZONE,DEPTH_BIN,LATITUDE,LONGITUDE,EXCLUDE_FLAG,SEC_NAME,HUMANS20,HUMANS200,TYPE,ANALYSIS_SCHEME,ANALYSIS_YEAR,ANALYSIS_STRATA,ANALYSIS_SEC,MPA_Name,MPA_Estab_Yr,Protection,TUT2012,MEAN_HII_40,MEAN_HII_40_ADJUSTED_BY_AREA,SITEVISITI,TUR_MEAN,TUR_SD,TUR_CLIM_M,TUR_ANOM_M,TUR_ANOM_F,SST_MEAN,SST_SD,SST_CLIM_M,SST_ANOM_M,SST_ANOM_F,PAR_MEAN,PAR_SD,PAR_CLIM_M,PAR_ANOM_M,PAR_ANOM_F,CHL_MEAN,CHL_SD,CHL_CLIM_M,CHL_ANOM_M,CHL_ANOM_F,WAVES_MEAN,WAVES_SD,WAVES_CLIM,WAVES_ANOM,WAVES_AN_1
999,HAW-02306,7504,6/16/15,2015,MHI,Hawaii,Forereef,Shallow,19.582552,-155.968793,0,HAW_KONA,44309,336306,RANDOM,RAMP_BASIC,2014.1,ForereefShallow,HAW_KONA,NA,NA,NA,NA,25.59701493,23.91044776,7504,7.00E-05,NA,7.00E-05,5.00E-06,0.001976,26.111516,0.827683,27.515,0.08975,0.030449,37.287135,6.771673,56.135,9.046033,0.222826,0.056026,0.010097,0.07251,0.003753,0.014493,3.574071,4.101068,10.628122,35.570631,0.05056
1000,HAW-02315,7565,6/20/15,2015,MHI,Hawaii,Forereef,Shallow,19.802203,-156.01742,0,HAW_KONA,22907,339985,RANDOM,RAMP_BASIC,2014.1,ForereefShallow,HAW_KONA,NA,NA,NA,NA,26,21.73469388,7565,9.10E-05,5.70E-05,0.00036,0.000103,0.146245,25.965215,0.900132,27.446,0.169417,0.046474,44.694814,8.279513,59.0381,3.361935,0.153986,0.074236,0.021069,0.15855,0.04347,0.163043,3.909026,5.809627,13.224172,42.097532,0.053549
1001,HAW-02318,7499,6/16/15,2015,MHI,Hawaii,Forereef,Shallow,19.485654,-155.950035,0,HAW_KONA,31003,333572,RANDOM,RAMP_BASIC,2014.1,ForereefShallow,HAW_KONA,NA,NA,NA,NA,23.86,22.1,7499,5.30E-05,6.30E-05,0.00021,1.00E-05,0.001976,26.153582,0.867384,27.55,0.156583,0.049679,37.382823,6.991242,56.4224,7.964781,0.190217,0.051005,0.014907,0.09056,0.006015,0.019928,4.705104,4.853282,12.830238,40.058172,0.061021
1002,HAW-02348,7510,6/17/15,2015,MHI,Hawaii,Forereef,Deep,19.876783,-155.105778,0,HAW_PUNA,28996,319692,RANDOM,RAMP_BASIC,2014.1,ForereefDeep,HAW_PUNA,NA,NA,NA,NA,23.65957447,19.80851064,7510,7.70E-05,0.000152,0.00161,0.000252,0.055336,25.328206,0.884703,26.663,0.165167,0.041667,41.326362,9.712594,58.6235,5.802041,0.182971,0.083191,0.102713,1.28789,0.291058,0.068841,17.72382,14.166962,27.317815,60.015453,0.116314
1003,HAW-02366,7517,6/17/15,2015,MHI,Hawaii,Forereef,Shallow,19.886182,-155.118784,0,HAW_HAMAKUA,22105,320331,RANDOM,RAMP_BASIC,2014.1,ForereefShallow,HAW_HAMAKUA,NA,NA,NA,NA,23.0625,18.6875,7517,6.60E-05,0.000132,0.00142,0.000186,0.045455,25.328206,0.884703,26.663,0.165167,0.041667,41.216773,9.935326,58.7716,6.078312,0.201087,0.077331,0.078018,1.08806,0.191208,0.068841,17.794102,14.469321,27.547451,59.915357,0.112329
1004,HAW-02386,7537,6/18/15,2015,MHI,Hawaii,Forereef,Mid,19.372795,-155.89885,0,HAW_KONA,11265,332658,RANDOM,RAMP_BASIC,2014.1,ForereefMid,HAW_KONA,NA,NA,NA,NA,17.34042553,13.57446809,7537,5.50E-05,5.80E-05,0.00031,4.90E-05,0.027668,26.117711,0.845473,27.459,0.14125,0.046474,35.770022,6.891307,53.4524,8.053026,0.192029,0.050559,0.01546,0.10733,0.004577,0.007246,4.586959,5.296724,13.689017,44.194426,0.055542
1005,HAW-02389,7527,6/18/15,2015,MHI,Hawaii,Forereef,Mid,19.313184,-155.889173,0,HAW_KONA,6127,324610,RANDOM,RAMP_BASIC,2014.1,ForereefMid,HAW_KONA,NA,NA,NA,NA,12.1,9.825,7527,7.60E-05,0.000102,0.00046,2.00E-05,0.001976,26.097657,0.86925,27.533,0.119583,0.030449,32.824753,10.975708,58.77,18.473952,0.316425,0.050559,0.01546,0.10733,0.004577,0.007246,5.080544,7.755487,18.558109,60.389382,0.054545
1006,HAW-02390,7545,6/18/15,2015,MHI,Hawaii,Forereef,Mid,19.257267,-155.900001,0,HAW_KONA,3185,319511,RANDOM,RAMP_BASIC,2014.1,ForereefMid,HAW_KONA,NA,NA,NA,NA,11.36111111,8.555555556,7545,4.30E-05,5.20E-05,0.00024,1.90E-05,0.009881,26.092103,0.885331,27.636,0.091583,0.032051,33.207849,11.695845,59.4,15.198108,0.238527,0.053079,0.014017,0.1063,0.019742,0.061594,5.409566,8.343775,19.858695,63.929692,0.055044
1007,HAW-02399,7501,6/16/15,2015,MHI,Hawaii,Forereef,Mid,19.725837,-156.060932,0,HAW_KONA,33932,339841,RANDOM,RAMP_BASIC,2014.1,ForereefMid,HAW_KONA,NA,NA,NA,NA,26.70212766,23.25531915,7501,7.40E-05,5.50E-05,0.00036,2.30E-05,0.005929,25.990296,0.904362,28.291,NA,NA,39.858258,7.103444,57.9997,7.733574,0.195652,0.060537,0.016788,0.13488,0.020462,0.054348,5.368198,5.071856,13.882355,42.754017,0.055542
1008,HAW-02405,7493,6/16/15,2015,MHI,Hawaii,Forereef,Mid,19.482254,-155.941357,0,HAW_KONA,30686,333469,RANDOM,RAMP_BASIC,2014.1,ForereefMid,HAW_KONA,NA,NA,NA,NA,23.86,21.64,7493,5.30E-05,6.30E-05,0.00021,1.00E-05,0.001976,26.161032,0.848193,27.607,0.101417,0.036859,37.382823,6.991242,56.4224,7.964781,0.190217,0.051005,0.014907,0.09056,0.006015,0.019928,3.817131,3.705601,9.7073,31.342113,0.064757
1009,HAW-02408,7540,6/18/15,2015,MHI,Hawaii,Forereef,Deep,19.194486,-155.90719,0,HAW_KONA,5660,303164,RANDOM,RAMP_BASIC,2014.1,ForereefDeep,HAW_KONA,NA,NA,NA,NA,12.09677419,9.580645161,7540,5.20E-05,5.40E-05,0.00024,3.10E-05,0.017787,26.049078,0.882527,27.718,0.062083,0.019231,36.302521,7.040813,55.6509,7.391367,0.152174,0.05695,0.014225,0.09746,0.008342,0.027174,5.517501,8.911282,20.969866,67.098499,0.055044
1010,HAW-02413,7529,6/18/15,2015,MHI,Hawaii,Forereef,Deep,19.221516,-155.903135,0,HAW_KONA,4759,309303,RANDOM,RAMP_BASIC,2014.1,ForereefDeep,HAW_KONA,NA,NA,NA,NA,11.61764706,9.117647059,7529,5.20E-05,5.40E-05,0.00024,3.10E-05,0.017787,26.065763,0.884246,27.702,0.094417,0.020833,33.207849,11.695845,59.4,15.198108,0.238527,0.054995,0.013108,0.10598,0.015226,0.057971,5.464531,8.657857,20.478857,65.706769,0.055044
1011,HAW-02416,7494,6/16/15,2015,MHI,Hawaii,Forereef,Deep,19.759449,-156.05256,0,HAW_KONA,30949,339947,RANDOM,RAMP_BASIC,2014.1,ForereefDeep,HAW_KONA,NA,NA,NA,NA,26.33333333,23.26666667,7494,7.10E-05,4.60E-05,0.00018,1.40E-05,0.009881,25.978402,0.91865,27.782,0.061083,0.016026,43.533765,9.466329,58.738,0.750833,0.003623,0.082695,0.031222,0.21201,0.026336,0.025362,4.000819,5.379557,13.338404,42.714918,0.048817
1012,HAW-02421,7541,6/18/15,2015,MHI,Hawaii,Forereef,Mid,19.191109,-155.908541,0,HAW_KONA,5688,302048,RANDOM,RAMP_BASIC,2014.1,ForereefMid,HAW_KONA,NA,NA,NA,NA,12.09677419,9.419354839,7541,5.20E-05,5.40E-05,0.00024,3.10E-05,0.017787,26.049078,0.882527,27.718,0.062083,0.019231,36.302521,7.040813,55.6509,7.391367,0.152174,0.05695,0.014225,0.09746,0.008342,0.027174,5.401562,8.979193,20.992402,67.300218,0.055293
1013,HAW-02439,7496,6/16/15,2015,MHI,Hawaii,Forereef,Shallow,19.674787,-156.03246,0,HAW_KONA,37510,339172,RANDOM,RAMP_BASIC,2014.1,ForereefShallow,HAW_KONA,Kaloko-Honokohau National Historical Park,1978,Restricted,NA,26.92982456,24.68421053,7496,2.30E-05,2.60E-05,9.00E-05,1.10E-05,0.009881,26.024727,0.881912,28.038,0.011167,0.00641,35.202153,8.657884,58.5647,13.351875,0.283816,0.052173,0.013969,0.09831,0.013361,0.036232,3.548668,3.929103,10.353042,34.607687,0.052055
1014,HAW-02449,7533,6/18/15,2015,MHI,Hawaii,Forereef,Shallow,19.218277,-155.901028,0,HAW_KONA,5047,308620,RANDOM,RAMP_BASIC,2014.1,ForereefShallow,HAW_KONA,NA,NA,NA,NA,11.61764706,9.235294118,7533,5.20E-05,5.40E-05,0.00024,3.10E-05,0.017787,26.065763,0.884246,27.702,0.094417,0.020833,33.207849,11.695845,59.4,15.198108,0.238527,0.054995,0.013108,0.10598,0.015226,0.057971,5.464531,8.657857,20.478857,65.706769,0.055044
1015,HAW-02452,7553,6/19/15,2015,MHI,Hawaii,Forereef,Mid,19.094477,-155.911379,0,HAW_KONA,5372,238772,RANDOM,RAMP_BASIC,2014.1,ForereefMid,HAW_KONA,NA,NA,NA,NA,13.52,10.4,7553,6.30E-05,4.10E-05,0.00016,3.00E-06,0.003953,25.918756,0.868914,27.413,0.115167,0.038462,33.700589,7.141776,54.5571,8.653892,0.157609,0.069023,0.023365,0.13587,0.018259,0.025362,7.57884,8.492265,21.911955,65.131579,0.057036
1016,HAW-02454,7558,6/19/15,2015,MHI,Hawaii,Forereef,Shallow,19.07713,-155.904631,0,HAW_KONA,5315,226898,RANDOM,RAMP_BASIC,2014.1,ForereefShallow,HAW_KONA,NA,NA,NA,NA,13.52,10,7558,6.30E-05,4.10E-05,0.00016,3.00E-06,0.003953,25.918756,0.868914,27.413,0.115167,0.038462,33.700589,7.141776,54.5571,8.653892,0.157609,0.069023,0.023365,0.13587,0.018259,0.025362,7.868235,8.481378,22.255054,65.281644,0.056538
1017,HAW-02455,7552,6/19/15,2015,MHI,Hawaii,Forereef,Mid,19.017998,-155.849028,0,HAW_KONA,4877,201004,RANDOM,RAMP_BASIC,2014.1,ForereefMid,HAW_KONA,NA,NA,NA,NA,13.81818182,10.63636364,7552,8.70E-05,7.00E-05,0.00036,5.10E-05,0.021739,25.806627,0.845832,27.468,0.074083,0.012821,35.362004,6.959584,54.7394,9.570642,0.262681,0.061944,0.017797,0.13089,0.009876,0.030797,7.076088,3.69596,12.355477,28.722739,0.09589
1018,HAW-02457,7546,6/19/15,2015,MHI,Hawaii,Forereef,Deep,19.109653,-155.916972,0,HAW_KONA,5453,240124,RANDOM,RAMP_BASIC,2014.1,ForereefDeep,HAW_KONA,NA,NA,NA,NA,13.52,10.28,7546,6.30E-05,4.10E-05,0.00016,3.00E-06,0.003953,25.975141,0.887283,27.448,0.143417,0.040064,33.700589,7.141776,54.5571,8.653892,0.157609,0.069023,0.023365,0.13587,0.018259,0.025362,7.444562,8.678186,22.09162,66.556183,0.056289
1019,HAW-02458,7556,6/19/15,2015,MHI,Hawaii,Forereef,Mid,19.054955,-155.886727,0,HAW_KONA,5324,219599,RANDOM,RAMP_BASIC,2014.1,ForereefMid,HAW_KONA,NA,NA,NA,NA,13.54166667,10.45833333,7556,6.30E-05,4.10E-05,0.00016,3.00E-06,0.003953,25.905925,0.854606,27.636,0.059667,0.014423,33.700589,7.141776,54.5571,8.653892,0.157609,0.069023,0.023365,0.13587,0.018259,0.025362,6.92443,6.842798,18.663017,54.055631,0.059029
1020,HAW-02465,7560,6/19/15,2015,MHI,Hawaii,Forereef,Mid,18.998308,-155.789587,0,HAW_KONA,5779,190245,RANDOM,RAMP_BASIC,2014.1,ForereefMid,HAW_KONA,NA,NA,NA,NA,12.92592593,9.185185185,7560,8.00E-05,6.70E-05,0.00031,4.50E-05,0.025692,25.592844,0.797332,27.24,0.055333,0.009615,40.400322,7.054276,56.0465,7.530468,0.213768,0.060734,0.015455,0.10131,0.015386,0.092391,5.272685,2.89314,8.32618,20.781318,0.135243
1021,HAW-02466,7550,6/19/15,2015,MHI,Hawaii,Forereef,Deep,19.124999,-155.918973,0,HAW_KONA,5568,242480,RANDOM,RAMP_BASIC,2014.1,ForereefDeep,HAW_KONA,NA,NA,NA,NA,13.52,10.4,7550,6.60E-05,5.20E-05,0.00034,1.60E-05,0.003953,25.975141,0.887283,27.448,0.143417,0.040064,36.861605,7.268809,54.6583,7.106503,0.163043,0.056566,0.016757,0.11839,0.020158,0.059783,7.497426,9.152576,22.819928,69.547188,0.057036
1022,HAW-02467,7547,6/19/15,2015,MHI,Hawaii,Forereef,Mid,19.042843,-155.881927,0,HAW_KONA,5288,212817,RANDOM,RAMP_BASIC,2014.1,ForereefMid,HAW_KONA,NA,NA,NA,NA,13.65217391,10.13043478,7547,6.30E-05,4.10E-05,0.00016,3.00E-06,0.003953,25.806627,0.845832,27.468,0.074083,0.012821,33.700589,7.141776,54.5571,8.653892,0.157609,0.069023,0.023365,0.13587,0.018259,0.025362,7.855039,7.910996,21.425909,62.420293,0.058531
1023,HAW-02468,7561,6/19/15,2015,MHI,Hawaii,Forereef,Deep,19.009163,-155.800246,0,HAW_KONA,5629,193933,RANDOM,RAMP_BASIC,2014.1,ForereefDeep,HAW_KONA,NA,NA,NA,NA,13.41666667,10.25,7561,8.70E-05,7.00E-05,0.00036,5.10E-05,0.021739,25.657287,0.840824,27.376,0.05275,0.011218,35.362004,6.959584,54.7394,9.570642,0.262681,0.061944,0.017797,0.13089,0.009876,0.030797,4.553851,2.596385,6.360265,16.478531,0.194022
1024,HOW-00005,1238,2/6/08,2008,PRIAs,Howland,Forereef,Mid,0.8042,-176.6215,0,Howland,0,0,HAPHAZARD,RAMP_BASIC,2008,ForereefMid,Howland,Howland Island National Wildlife Refuge,1974,Pristine,NA,0,0,1238,0.000188,5.20E-05,4.00E-04,7.30E-05,0.158103,28.347644,1.022433,28.75,0.905333,0.358974,48.256375,5.355004,55.1838,2.285815,0.206522,0.185145,0.054856,0.43916,0.076022,0.168478,NA,NA,NA,NA,NA
1025,HOW-00011,1244,2/7/08,2008,PRIAs,Howland,Forereef,Mid,0.7989,-176.6205,0,Howland,0,0,HAPHAZARD,RAMP_BASIC,2008,ForereefMid,Howland,Howland Island National Wildlife Refuge,1974,Pristine,NA,0,0,1244,0.000188,5.20E-05,4.00E-04,7.30E-05,0.158103,28.346043,1.023123,28.737,1.02575,0.366987,48.256375,5.355004,55.1838,2.285815,0.206522,0.185145,0.054856,0.43916,0.076022,0.168478,NA,NA,NA,NA,NA
1026,HOW-00012,4290,3/14/12,2012,PRIAs,Howland,Forereef,Mid,0.80891727,-176.6104406,0,Howland,0,0,HAPHAZARD,RAMP_BASIC,2012,ForereefMid,Howland,Howland Island National Wildlife Refuge,1974,Pristine,NA,0,0,4290,0.000189,5.00E-05,0.00034,5.90E-05,0.114625,28.347644,1.022433,28.75,0.905333,0.358974,48.414446,5.105557,55.0075,2.020351,0.197464,0.180082,0.052282,0.37624,0.062185,0.152174,NA,NA,NA,NA,NA
1027,HOW-00014,1239,2/6/08,2008,PRIAs,Howland,Forereef,Mid,0.81492,-176.623989,0,Howland,0,0,HAPHAZARD,RAMP_BASIC,2008,ForereefMid,Howland,Howland Island National Wildlife Refuge,1974,Pristine,NA,0,0,1239,0.000189,5.00E-05,0.00034,5.90E-05,0.114625,28.347644,1.022433,28.75,0.905333,0.358974,48.414446,5.105557,55.0075,2.020351,0.197464,0.180082,0.052282,0.37624,0.062185,0.152174,NA,NA,NA,NA,NA
1028,HOW-00016,1240,2/6/08,2008,PRIAs,Howland,Forereef,Mid,0.81095,-176.62277,0,Howland,0,0,HAPHAZARD,RAMP_BASIC,2008,ForereefMid,Howland,Howland Island National Wildlife Refuge,1974,Pristine,NA,0,0,1240,0.000188,5.20E-05,4.00E-04,7.30E-05,0.158103,28.347644,1.022433,28.75,0.905333,0.358974,48.256375,5.355004,55.1838,2.285815,0.206522,0.185145,0.054856,0.43916,0.076022,0.168478,NA,NA,NA,NA,NA
1029,HOW-00050,1241,2/6/08,2008,PRIAs,Howland,Forereef,Shallow,0.80792,-176.62173,0,Howland,0,0,RANDOM,RAMP_BASIC,2008,ForereefShallow,Howland,Howland Island National Wildlife Refuge,1974,Pristine,NA,0,0,1241,0.000188,5.20E-05,4.00E-04,7.30E-05,0.158103,28.347644,1.022433,28.75,0.905333,0.358974,48.256375,5.355004,55.1838,2.285815,0.206522,0.185145,0.054856,0.43916,0.076022,0.168478,NA,NA,NA,NA,NA
1030,HOW-00051,1242,2/6/08,2008,PRIAs,Howland,Forereef,Deep,0.80912,-176.62218,0,Howland,0,0,RANDOM,RAMP_BASIC,2008,ForereefDeep,Howland,Howland Island National Wildlife Refuge,1974,Pristine,NA,0,0,1242,0.000188,5.20E-05,4.00E-04,7.30E-05,0.158103,28.347644,1.022433,28.75,0.905333,0.358974,48.256375,5.355004,55.1838,2.285815,0.206522,0.185145,0.054856,0.43916,0.076022,0.168478,NA,NA,NA,NA,NA
1031,HOW-00052,1243,2/6/08,2008,PRIAs,Howland,Forereef,Deep,0.79706,-176.61952,0,Howland,0,0,RANDOM,RAMP_BASIC,2008,ForereefDeep,Howland,Howland Island National Wildlife Refuge,1974,Pristine,NA,0,0,1243,0.000188,5.20E-05,4.00E-04,7.30E-05,0.158103,28.346043,1.023123,28.737,1.02575,0.366987,48.256375,5.355004,55.1838,2.285815,0.206522,0.185145,0.054856,0.43916,0.076022,0.168478,NA,NA,NA,NA,NA
1032,HOW-00053,1246,2/7/08,2008,PRIAs,Howland,Forereef,Shallow,0.80226,-176.62103,0,Howland,0,0,RANDOM,RAMP_BASIC,2008,ForereefShallow,Howland,Howland Island National Wildlife Refuge,1974,Pristine,NA,0,0,1246,0.000188,5.20E-05,4.00E-04,7.30E-05,0.158103,28.347644,1.022433,28.75,0.905333,0.358974,48.256375,5.355004,55.1838,2.285815,0.206522,0.185145,0.054856,0.43916,0.076022,0.168478,NA,NA,NA,NA,NA
1033,HOW-00054,1247,2/7/08,2008,PRIAs,Howland,Forereef,Deep,0.81466,-176.6241,0,Howland,0,0,RANDOM,RAMP_BASIC,2008,ForereefDeep,Howland,Howland Island National Wildlife Refuge,1974,Pristine,NA,0,0,1247,0.000189,5.00E-05,0.00034,5.90E-05,0.114625,28.347644,1.022433,28.75,0.905333,0.358974,48.414446,5.105557,55.0075,2.020351,0.197464,0.180082,0.052282,0.37624,0.062185,0.152174,NA,NA,NA,NA,NA
1034,HOW-00055,1248,2/7/08,2008,PRIAs,Howland,Forereef,Shallow,0.79498,-176.61853,0,Howland,0,0,RANDOM,RAMP_BASIC,2008,ForereefShallow,Howland,Howland Island National Wildlife Refuge,1974,Pristine,NA,0,0,1248,0.000188,5.20E-05,4.00E-04,7.30E-05,0.158103,28.346043,1.023123,28.737,1.02575,0.366987,48.256375,5.355004,55.1838,2.285815,0.206522,0.185145,0.054856,0.43916,0.076022,0.168478,NA,NA,NA,NA,NA
1035,HOW-00100,2085,2/4/10,2010,PRIAs,Howland,Forereef,Deep,0.81117,-176.61102,0,Howland,0,0,RANDOM,RAMP_BASIC,2010,ForereefDeep,Howland,Howland Island National Wildlife Refuge,1974,Pristine,NA,0,0,2085,0.000189,5.00E-05,0.00034,5.90E-05,0.114625,28.347644,1.022433,28.75,0.905333,0.358974,48.414446,5.105557,55.0075,2.020351,0.197464,0.180082,0.052282,0.37624,0.062185,0.152174,NA,NA,NA,NA,NA
1036,HOW-00101,2095,2/5/10,2010,PRIAs,Howland,Forereef,Deep,0.80149,-176.6097,0,Howland,0,0,RANDOM,RAMP_BASIC,2010,ForereefDeep,Howland,Howland Island National Wildlife Refuge,1974,Pristine,NA,0,0,2095,0.000188,5.20E-05,4.00E-04,7.30E-05,0.158103,28.347644,1.022433,28.75,0.905333,0.358974,48.256375,5.355004,55.1838,2.285815,0.206522,0.185145,0.054856,0.43916,0.076022,0.168478,NA,NA,NA,NA,NA
1037,HOW-00104,2081,2/4/10,2010,PRIAs,Howland,Forereef,Deep,0.80846,-176.61009,0,Howland,0,0,RANDOM,RAMP_BASIC,2010,ForereefDeep,Howland,Howland Island National Wildlife Refuge,1974,Pristine,NA,0,0,2081,0.000189,5.00E-05,0.00034,5.90E-05,0.114625,28.347644,1.022433,28.75,0.905333,0.358974,48.414446,5.105557,55.0075,2.020351,0.197464,0.180082,0.052282,0.37624,0.062185,0.152174,NA,NA,NA,NA,NA
1038,HOW-00105,2077,2/3/10,2010,PRIAs,Howland,Forereef,Deep,0.8009,-176.6212,0,Howland,0,0,RANDOM,RAMP_BASIC,2010,ForereefDeep,Howland,Howland Island National Wildlife Refuge,1974,Pristine,NA,0,0,2077,0.000188,5.20E-05,4.00E-04,7.30E-05,0.158103,28.347644,1.022433,28.75,0.905333,0.358974,48.256375,5.355004,55.1838,2.285815,0.206522,0.185145,0.054856,0.43916,0.076022,0.168478,NA,NA,NA,NA,NA
1039,HOW-00107,2091,2/5/10,2010,PRIAs,Howland,Forereef,Deep,0.78957,-176.61537,0,Howland,0,0,RANDOM,RAMP_BASIC,2010,ForereefDeep,Howland,Howland Island National Wildlife Refuge,1974,Pristine,NA,0,0,2091,0.000188,5.20E-05,4.00E-04,7.30E-05,0.158103,28.346043,1.023123,28.737,1.02575,0.366987,48.256375,5.355004,55.1838,2.285815,0.206522,0.185145,0.054856,0.43916,0.076022,0.168478,NA,NA,NA,NA,NA
1040,HOW-00108,2069,2/3/10,2010,PRIAs,Howland,Forereef,Deep,0.81498,-176.62407,0,Howland,0,0,RANDOM,RAMP_BASIC,2010,ForereefDeep,Howland,Howland Island National Wildlife Refuge,1974,Pristine,NA,0,0,2069,0.000189,5.00E-05,0.00034,5.90E-05,0.114625,28.347644,1.022433,28.75,0.905333,0.358974,48.414446,5.105557,55.0075,2.020351,0.197464,0.180082,0.052282,0.37624,0.062185,0.152174,NA,NA,NA,NA,NA
1041,HOW-00112,2082,2/4/10,2010,PRIAs,Howland,Forereef,Shallow,0.81667,-176.61421,0,Howland,0,0,RANDOM,RAMP_BASIC,2010,ForereefShallow,Howland,Howland Island National Wildlife Refuge,1974,Pristine,NA,0,0,2082,0.000189,5.00E-05,0.00034,5.90E-05,0.114625,28.347644,1.022433,28.75,0.905333,0.358974,48.414446,5.105557,55.0075,2.020351,0.197464,0.180082,0.052282,0.37624,0.062185,0.152174,NA,NA,NA,NA,NA
1042,HOW-00114,2083,2/4/10,2010,PRIAs,Howland,Forereef,Mid,0.80604,-176.60976,0,Howland,0,0,RANDOM,RAMP_BASIC,2010,ForereefMid,Howland,Howland Island National Wildlife Refuge,1974,Pristine,NA,0,0,2083,0.00019,4.90E-05,0.00037,6.10E-05,0.128458,28.347644,1.022433,28.75,0.905333,0.358974,48.410435,5.261816,55.0364,1.995073,0.199275,0.182937,0.054001,0.42356,0.078295,0.186594,NA,NA,NA,NA,NA
1043,HOW-00116,2093,2/5/10,2010,PRIAs,Howland,Forereef,Shallow,0.81251,-176.62303,0,Howland,0,0,RANDOM,RAMP_BASIC,2010,ForereefShallow,Howland,Howland Island National Wildlife Refuge,1974,Pristine,NA,0,0,2093,0.000189,5.00E-05,0.00034,5.90E-05,0.114625,28.347644,1.022433,28.75,0.905333,0.358974,48.414446,5.105557,55.0075,2.020351,0.197464,0.180082,0.052282,0.37624,0.062185,0.152174,NA,NA,NA,NA,NA
1044,HOW-00117,2079,2/3/10,2010,PRIAs,Howland,Forereef,Shallow,0.80582,-176.62128,0,Howland,0,0,RANDOM,RAMP_BASIC,2010,ForereefShallow,Howland,Howland Island National Wildlife Refuge,1974,Pristine,NA,0,0,2079,0.000188,5.20E-05,4.00E-04,7.30E-05,0.158103,28.347644,1.022433,28.75,0.905333,0.358974,48.256375,5.355004,55.1838,2.285815,0.206522,0.185145,0.054856,0.43916,0.076022,0.168478,NA,NA,NA,NA,NA
1045,HOW-00122,2087,2/4/10,2010,PRIAs,Howland,Forereef,Mid,0.81356,-176.61226,0,Howland,0,0,RANDOM,RAMP_BASIC,2010,ForereefMid,Howland,Howland Island National Wildlife Refuge,1974,Pristine,NA,0,0,2087,0.000189,5.00E-05,0.00034,5.90E-05,0.114625,28.347644,1.022433,28.75,0.905333,0.358974,48.414446,5.105557,55.0075,2.020351,0.197464,0.180082,0.052282,0.37624,0.062185,0.152174,NA,NA,NA,NA,NA
1046,HOW-00123,2086,2/4/10,2010,PRIAs,Howland,Forereef,Mid,0.79638,-176.61092,0,Howland,0,0,RANDOM,RAMP_BASIC,2010,ForereefMid,Howland,Howland Island National Wildlife Refuge,1974,Pristine,NA,0,0,2086,0.000188,5.20E-05,4.00E-04,7.30E-05,0.158103,28.346043,1.023123,28.737,1.02575,0.366987,48.256375,5.355004,55.1838,2.285815,0.206522,0.185145,0.054856,0.43916,0.076022,0.168478,NA,NA,NA,NA,NA
1047,HOW-00127,2072,2/3/10,2010,PRIAs,Howland,Forereef,Mid,0.81008,-176.62241,0,Howland,0,0,RANDOM,RAMP_BASIC,2010,ForereefMid,Howland,Howland Island National Wildlife Refuge,1974,Pristine,NA,0,0,2072,0.000188,5.20E-05,4.00E-04,7.30E-05,0.158103,28.347644,1.022433,28.75,0.905333,0.358974,48.256375,5.355004,55.1838,2.285815,0.206522,0.185145,0.054856,0.43916,0.076022,0.168478,NA,NA,NA,NA,NA
1048,HOW-00133,4238,3/11/12,2012,PRIAs,Howland,Forereef,Shallow,0.80330425,-176.6210615,0,Howland,0,0,RANDOM,RAMP_BASIC,2012,ForereefShallow,Howland,Howland Island National Wildlife Refuge,1974,Pristine,NA,0,0,4238,0.000188,5.20E-05,4.00E-04,7.30E-05,0.158103,28.347644,1.022433,28.75,0.905333,0.358974,48.256375,5.355004,55.1838,2.285815,0.206522,0.185145,0.054856,0.43916,0.076022,0.168478,NA,NA,NA,NA,NA
1049,HOW-00150,4283,3/14/12,2012,PRIAs,Howland,Forereef,Mid,0.79516693,-176.61125,0,Howland,0,0,RANDOM,RAMP_BASIC,2012,ForereefMid,Howland,Howland Island National Wildlife Refuge,1974,Pristine,NA,0,0,4283,0.000188,5.20E-05,4.00E-04,7.30E-05,0.158103,28.346043,1.023123,28.737,1.02575,0.366987,48.256375,5.355004,55.1838,2.285815,0.206522,0.185145,0.054856,0.43916,0.076022,0.168478,NA,NA,NA,NA,NA
1050,HOW-00151,4244,3/11/12,2012,PRIAs,Howland,Forereef,Shallow,0.79875103,-176.6202444,0,Howland,0,0,RANDOM,RAMP_BASIC,2012,ForereefShallow,Howland,Howland Island National Wildlife Refuge,1974,Pristine,NA,0,0,4244,0.000188,5.20E-05,4.00E-04,7.30E-05,0.158103,28.346043,1.023123,28.737,1.02575,0.366987,48.256375,5.355004,55.1838,2.285815,0.206522,0.185145,0.054856,0.43916,0.076022,0.168478,NA,NA,NA,NA,NA
1051,HOW-00152,4292,3/14/12,2012,PRIAs,Howland,Forereef,Shallow,0.81568298,-176.6243488,0,Howland,0,0,RANDOM,RAMP_BASIC,2012,ForereefShallow,Howland,Howland Island National Wildlife Refuge,1974,Pristine,NA,0,0,4292,0.000189,5.00E-05,0.00034,5.90E-05,0.114625,28.347644,1.022433,28.75,0.905333,0.358974,48.414446,5.105557,55.0075,2.020351,0.197464,0.180082,0.052282,0.37624,0.062185,0.152174,NA,NA,NA,NA,NA
