SITEVISITID,ROUNDID,MISSIONID,REGION,ISLAND,SEC_NAME,REEF_ZONE,DEPTH_BIN,new_MIN_DEPTH_M,new_MAX_DEPTH_M,SITE,OLD_SITE,OCC_SITEID,LATITUDE_SV,LONGITUDE_SV,LATITUDE_LOV,LONGITUDE_LOV,OBS_YEAR,ANALYSIS_YEAR,DATE_,HABITAT_CODE,EXCLUDE_FLAG,CLIMATE_STATION_YN,PERM_SITE,TRANSECT_PHOTOS,PHOTOMOSAIC_YN,benth,fish,arms_d,arms_r,cau_d,cau_r,microb,ARMS,Benthic,CAU,Fish,Oceanography,HUMANS20,HUMANS200,TYPE,ANALYSIS_SCHEME,bANALYSIS_SCHEME,TUT2012,OTHER_AREA_GROUPING,SPECIAL_PROJ_YN,SPECIAL_PROJ_DESCRIPTION
39283,182,RA2201_LEG5,MARIAN,Maug,Maug,Forereef,Mid,NA,NA,MAU-01097,MAU-1097,NA,20.016847,145.229033,20.016847,145.229033,2022,2022,06/24/2022 12.33.55,ROB,0,-1,NA,0,0,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39284,182,RA2201_LEG5,MARIAN,Maug,Maug,Forereef,Shallow,NA,NA,MAU-01119,MAU-1119,NA,20.028335,145.232151,20.028335,145.232151,2022,2022,06/24/2022 14.11.16,ROB,0,-1,NA,0,0,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39285,182,RA2201_LEG5,MARIAN,Maug,Maug,Forereef,Mid,NA,NA,MAU-00005,MAU-05,OCC-MAU-002,20.03576,145.22467,20.03537,145.22452,2022,2022,06/24/2022 09.58.00,NA,0,0,NA,0,-1,0,0,0,0,1,1,0,0,0,1,0,1,NA,NA,Oceanography,NA,NA,NA,NA,0,NA
39286,182,RA2201_LEG5,MARIAN,Maug,Maug,Forereef,Mid,NA,NA,MAU-00005,MAU-05,OCC-MAU-002,20.035773,145.224665,20.03537,145.22452,2022,2022,06/24/2022 12.58.11,NA,0,0,NA,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,Oceanography,NA,NA,NA,NA,0,NA
39300,182,RA2201_LEG5,MARIAN,Maug,Maug,Forereef,Deep,NA,NA,MAU-01035,MAU-1035,NA,20.032872,145.21083,20.0111,145.23292,2022,2022,06/25/2022 09.01.39,AGR,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39301,182,RA2201_LEG5,MARIAN,Maug,Maug,Forereef,Mid,NA,NA,MAU-01095,MAU-1095,NA,20.024045,145.208006,20.024045,145.208006,2022,2022,06/25/2022 10.21.51,SCR,0,-1,NA,0,0,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39302,182,RA2201_LEG5,MARIAN,Maug,Maug,Forereef,Mid,NA,NA,MAU-01067,MAU-1067,NA,20.020044,145.207863,20.020044,145.207863,2022,2022,06/25/2022 11.47.52,SCR,0,-1,NA,0,0,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39303,182,RA2201_LEG5,MARIAN,Maug,Maug,Forereef,Mid,NA,NA,MAU-01089,MAU-1089,NA,20.014822,145.20833,20.014822,145.20833,2022,2022,06/25/2022 13.17.01,ROB,0,-1,NA,0,0,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39304,182,RA2201_LEG5,MARIAN,Maug,Maug,Forereef,Shallow,NA,NA,MAU-01129,MAU-1129,NA,20.021502,145.229476,20.021502,145.229476,2022,2022,06/25/2022 13.54.17,ROB,0,-1,NA,0,0,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39320,182,RA2201_LEG5,MARIAN,Maug,Maug,NA,NA,NA,NA,MAU-00088,MAU-88,OCC-MAU-016,20.022901,145.229898,20.02296447,145.2299637,2022,2022,06/25/2022 14.59.09,NA,0,-1,NA,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,Oceanography,NA,NA,NA,NA,0,NA
39321,182,RA2201_LEG5,MARIAN,Maug,Maug,Forereef,Deep,NA,NA,MAU-01033,MAU-1033,NA,20.026457,145.21136,20.02533,145.22629,2022,2022,06/26/2022 09.03.15,AGR,0,-1,NA,-1,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39322,182,RA2201_LEG5,MARIAN,Maug,Maug,Forereef,Shallow,NA,NA,MAU-01126,MAU-1126,NA,20.021545,145.208056,20.021545,145.208056,2022,2022,06/26/2022 10.07.15,ROB,0,-1,NA,0,0,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39323,182,RA2201_LEG5,MARIAN,Maug,Maug,Forereef,Deep,NA,NA,MAU-01038,MAU-1038,NA,20.035584,145.217187,20.02545,145.21748,2022,2022,06/26/2022 11.33.06,AGR,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39324,182,RA2201_LEG5,MARIAN,Maug,Maug,Forereef,Mid,NA,NA,MAU-01099,MAU-1099,NA,20.030088,145.218184,20.030088,145.218184,2022,2022,06/26/2022 12.38.38,ROB,0,-1,NA,0,0,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39325,182,RA2201_LEG5,MARIAN,Maug,Maug,Forereef,Mid,NA,NA,MAU-01112,MAU-1112,NA,20.015073,145.22838,20.015073,145.22838,2022,2022,06/26/2022 14.04.11,ROB,0,-1,NA,0,0,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39326,182,RA2201_LEG5,MARIAN,Maug,Maug,Forereef,Mid,NA,NA,MAU-00086,MAU-86,OCC-MAU-019,20.01405,145.227389,20.01398,145.22746,2022,2022,06/26/2022 13.03.46,NA,0,-1,NA,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,Oceanography,NA,NA,NA,NA,0,NA
39327,182,RA2201_LEG5,MARIAN,Maug,Maug,Forereef,Mid,NA,NA,MAU-00621,MAU-621,OCC-MAU-007,20.01235,145.20778,20.01246991,145.2081498,2022,2022,06/26/2022 13.07.49,NA,0,-1,NA,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,Oceanography,NA,NA,NA,NA,0,NA
39328,182,RA2201_LEG5,MARIAN,Maug,Maug,Forereef,Mid,NA,NA,MAU-00002,MAU-02,OCC-MAU-018,20.022488,145.229677,20.02257,145.22975,2022,2022,06/26/2022 14.17.43,NA,0,-1,NA,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,Oceanography,NA,NA,NA,NA,0,NA
39329,182,RA2201_LEG5,MARIAN,Maug,Maug,Forereef,Mid,NA,NA,MAU-00002,MAU-02,OCC-MAU-018,20.022428,145.229719,20.02257,145.22975,2022,2022,06/26/2022 14.34.37,NA,0,-1,NA,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,Oceanography,NA,NA,NA,NA,0,NA
39340,182,RA2201_LEG5,MARIAN,Maug,Maug,Forereef,Deep,NA,NA,MAU-01034,MAU-1034,NA,20.029325,145.223914,20.00752,145.22483,2022,2022,06/27/2022 08.52.02,AGR,0,-1,NA,0,0,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39341,182,RA2201_LEG5,MARIAN,Maug,Maug,Forereef,Mid,NA,NA,MAU-01074,MAU-1074,NA,20.03177,145.210456,20.03177,145.210456,2022,2022,06/27/2022 09.50.05,AGR,0,-1,NA,0,0,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39342,182,RA2201_LEG5,MARIAN,Maug,Maug,Forereef,Mid,NA,NA,MAU-01100,MAU-1100,NA,20.015112,145.216019,20.015112,145.216019,2022,2022,06/27/2022 11.18.22,ROB,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39343,182,RA2201_LEG5,MARIAN,Maug,Maug,Forereef,Shallow,NA,NA,MAU-01122,MAU-1122,NA,20.030449,145.223332,20.030449,145.223332,2022,2022,06/27/2022 13.05.16,ROB,0,-1,NA,0,0,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39344,182,RA2201_LEG5,MARIAN,Maug,Maug,Forereef,Mid,NA,NA,MAU-01077,MAU-1077,NA,20.032391,145.213004,20.032391,145.213004,2022,2022,06/27/2022 13.41.03,AGR,0,-1,NA,0,0,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39360,182,RA2201_LEG5,MARIAN,Maug,Maug,Forereef,Deep,NA,NA,MAU-01059,MAU-1059,NA,20.028214,145.236219,20.04552277,145.2246856,2022,2022,06/28/2022 08.31.45,AGR,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39361,182,RA2201_LEG5,MARIAN,Maug,Maug,Forereef,Mid,NA,NA,MAU-01075,MAU-1075,NA,20.02174,145.239679,20.02174,145.239679,2022,2022,06/28/2022 09.51.49,AGR,0,-1,NA,0,0,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39362,182,RA2201_LEG5,MARIAN,Maug,Maug,Forereef,Mid,NA,NA,MAU-01108,MAU-1108,NA,20.014995,145.236089,20.014995,145.236089,2022,2022,06/28/2022 11.02.25,AGR,0,-1,NA,0,0,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39363,182,RA2201_LEG5,MARIAN,Maug,Maug,Forereef,Mid,NA,NA,MAU-01116,MAU-1116,NA,20.011199,145.231346,20.011199,145.231346,2022,2022,06/28/2022 12.19.51,AGR,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39380,182,RA2201_LEG5,MARIAN,Sarigan,Sarigan,Forereef,Deep,NA,NA,SAR-00390,SAR-390,NA,16.716663,145.78437,16.69944573,145.7915521,2022,2022,06/29/2022 09.20.33,APS,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39381,182,RA2201_LEG5,MARIAN,Sarigan,Sarigan,Forereef,Deep,NA,NA,SAR-00381,SAR-381,NA,16.708101,145.790037,16.71317,145.78848,2022,2022,06/29/2022 10.21.47,AGR,0,-1,NA,-1,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39382,182,RA2201_LEG5,MARIAN,Sarigan,Sarigan,Forereef,Mid,NA,NA,SAR-00396,SAR-396,NA,16.710985,145.788223,16.69938,145.7922,2022,2022,06/29/2022 11.33.49,ROB,0,-1,NA,0,0,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39383,182,RA2201_LEG5,MARIAN,Sarigan,Sarigan,Forereef,Mid,NA,NA,SAR-00401,SAR-401,NA,16.700836,145.789109,16.700836,145.789109,2022,2022,06/29/2022 12.26.28,ROB,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39400,183,RA2201_LEG6,MARIAN,Guam,GUA_WEST_OPEN,Forereef,Shallow,NA,NA,GUA-02544,GUA-2544,NA,13.479878,144.719165,13.479878,144.719165,2022,2022,07/06/2022 10.52.10,SAG,-1,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,NO SCHEME,NA,NA,NA,-1,Guam_Piti_2022
39401,183,RA2201_LEG6,MARIAN,Guam,GUA_WEST_OPEN,Forereef,Mid,NA,NA,GUA-02543,GUA-2543,NA,13.482946,144.728442,13.482946,144.728442,2022,2022,07/06/2022 11.53.52,AGR,-1,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,NO SCHEME,NA,NA,NA,-1,Guam_Piti_2022
39402,183,RA2201_LEG6,MARIAN,Guam,GUA_WEST_OPEN,Forereef,Mid,NA,NA,GUA-02538,GUA-2538,NA,13.480516,144.718872,13.52917543,144.7897503,2022,2022,07/06/2022 13.13.14,PAV,-1,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,NO SCHEME,NA,NA,NA,-1,Guam_Piti_2022
39403,183,RA2201_LEG6,MARIAN,Guam,GUA_PITI_BOMB,Forereef,Mid,NA,NA,GUA-02587,GUA-2587,NA,13.476987,144.69794,13.476987,144.69794,2022,2022,07/06/2022 14.02.51,AGR,-1,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,NO SCHEME,NA,NA,NA,-1,Guam_Piti_2022
39404,183,RA2201_LEG6,MARIAN,Guam,GUA_HARBOR,Forereef,Mid,NA,NA,GUA-00012,GUA-12,OCC-GUA-012,13.448797,144.625918,13.44878333,144.6259167,2022,2022,07/06/2022 10.12.35,NA,0,-1,NA,0,-1,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA,Oceanography,NA,NA,NA,NA,0,NA
39407,183,RA2201_LEG6,MARIAN,Guam,GUA_WEST_OPEN,Forereef,Deep,NA,NA,GUA-02537,GUA-2537,NA,13.47955,144.71715,13.33919565,144.6322657,2022,2022,07/06/2022 00.00.00,AGR,-1,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,NO SCHEME,NA,NA,NA,-1,Guam_Piti_2022
39420,183,RA2201_LEG6,MARIAN,Guam,GUA_TUMON,Forereef,Deep,NA,NA,GUA-02594,GUA-2594,NA,13.512066,144.789584,13.512066,144.789584,2022,2022,07/07/2022 10.17.20,AGR,0,-1,NA,0,0,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39421,183,RA2201_LEG6,MARIAN,Guam,GUA_TUMON,Forereef,Mid,NA,NA,GUA-02595,GUA-2595,NA,13.518771,144.797351,13.518771,144.797351,2022,2022,07/07/2022 11.06.05,PAV,0,-1,NA,0,0,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39422,183,RA2201_LEG6,MARIAN,Guam,GUA_TUMON,Forereef,Shallow,NA,NA,GUA-02590,GUA-2590,NA,13.520932,144.801164,13.520932,144.801164,2022,2022,07/07/2022 12.36.17,AGR,0,-1,NA,0,0,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39423,183,RA2201_LEG6,MARIAN,Guam,GUA_TUMON,Forereef,Deep,NA,NA,GUA-02588,GUA-2588,NA,13.531195,144.799711,13.531195,144.799711,2022,2022,07/07/2022 13.52.13,AGR,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39430,183,RA2201_LEG6,MARIAN,Guam,GUA_WEST_OPEN,Forereef,Deep,NA,NA,GUA-02547,GUA-2547,NA,13.482778,144.721371,13.482778,144.721371,2022,2022,07/08/2022 09.33.07,RRB,-1,-1,NA,0,0,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,NO SCHEME,NA,NA,NA,-1,Guam_Piti_2022
39431,183,RA2201_LEG6,MARIAN,Guam,GUA_WEST_OPEN,Forereef,Mid,NA,NA,GUA-02551,GUA-2551,NA,13.48138,144.723972,13.48138,144.723972,2022,2022,07/08/2022 10.31.31,AGR,-1,-1,NA,0,0,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,NO SCHEME,NA,NA,NA,-1,Guam_Piti_2022
39432,183,RA2201_LEG6,MARIAN,Guam,GUA_WEST_OPEN,Forereef,Shallow,NA,NA,GUA-02554,GUA-2554,NA,13.478696,144.718061,13.478696,144.718061,2022,2022,07/08/2022 11.35.30,PSC,0,-1,NA,0,0,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,-1,Guam_Piti_2022
39433,183,RA2201_LEG6,MARIAN,Guam,GUA_PITI_BOMB,Forereef,Shallow,NA,NA,GUA-02603,GUA-2603,NA,13.48045,144.704567,13.48045,144.704567,2022,2022,07/08/2022 13.09.06,PPR,0,-1,NA,0,0,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,-1,Guam_Piti_2022
39434,183,RA2201_LEG6,MARIAN,Guam,GUA_WEST_OPEN,Forereef,Shallow,NA,NA,GUA-02555,GUA-2555,NA,13.477447,144.71152,13.477447,144.71152,2022,2022,07/08/2022 14.03.29,PPR,0,-1,NA,0,0,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,-1,Guam_Piti_2022
39441,183,RA2201_LEG6,MARIAN,Guam,GUA_WEST_OPEN,Forereef,Mid,NA,NA,GUA-08001,GUA-8001,OCC-GUA-025,13.46748,144.68121,13.467778,144.681056,2022,2022,07/08/2022 14.27.11,NA,0,-1,NA,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,Oceanography,NA,NA,NA,NA,0,NA
39460,183,RA2201_LEG6,MARIAN,Guam,GUA_EAST_OPEN,Forereef,Shallow,NA,NA,GUA-02421,GUA-2421,NA,13.254701,144.739135,13.45403,144.64798,2022,2022,07/09/2022 10.51.15,SAG,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39461,183,RA2201_LEG6,MARIAN,Guam,GUA_EAST_OPEN,Forereef,Deep,NA,NA,GUA-02471,GUA-2471,NA,13.2432,144.725646,13.23538,144.67438,2022,2022,07/09/2022 12.02.22,AGR,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39462,183,RA2201_LEG6,MARIAN,Guam,GUA_EAST_OPEN,Forereef,Shallow,NA,NA,GUA-02372,GUA-2372,NA,13.238407,144.66988,13.33538,144.77683,2022,2022,07/09/2022 13.23.06,AGR,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39463,183,RA2201_LEG6,MARIAN,Guam,GUA_EAST_OPEN,Forereef,Shallow,NA,NA,GUA-02371,GUA-2371,NA,13.233916,144.650912,13.6068,144.8321,2022,2022,07/09/2022 14.22.55,PSC,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39464,183,RA2201_LEG6,MARIAN,Guam,GUA_EAST_OPEN,Forereef,Deep,NA,NA,GUA-02479,GUA-2479,NA,13.251092,144.739871,13.32306,144.643,2022,2022,07/09/2022 09.55.17,PAV,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39481,183,RA2201_LEG6,MARIAN,Guam,GUA_EAST_OPEN,Forereef,Mid,NA,NA,GUA-02441,GUA-2441,NA,13.273965,144.755021,13.57673,144.82518,2022,2022,07/10/2022 10.53.01,PAV,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39482,183,RA2201_LEG6,MARIAN,Guam,GUA_EAST_OPEN,Forereef,Mid,NA,NA,GUA-02447,GUA-2447,NA,13.262788,144.744111,13.52763,144.93325,2022,2022,07/10/2022 11.33.36,PAV,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39483,183,RA2201_LEG6,MARIAN,Guam,GUA_EAST_OPEN,Forereef,Mid,NA,NA,GUA-02438,GUA-2438,NA,13.250565,144.738023,13.65852,144.87298,2022,2022,07/10/2022 12.05.31,PSC,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39484,183,RA2201_LEG6,MARIAN,Guam,GUA_EAST_OPEN,Forereef,Mid,NA,NA,GUA-02463,GUA-2463,NA,13.244369,144.722925,13.33604,144.77736,2022,2022,07/10/2022 12.49.14,AGR,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39485,183,RA2201_LEG6,MARIAN,Guam,GUA_EAST_OPEN,Forereef,Mid,NA,NA,GUA-02383,GUA-2383,NA,13.232681,144.649114,13.60638,144.92067,2022,2022,07/10/2022 14.07.26,PSC,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39486,183,RA2201_LEG6,MARIAN,Guam,GUA_EAST_OPEN,Forereef,Deep,NA,NA,GUA-02474,GUA-2474,NA,13.280706,144.76482,13.24475,144.63971,2022,2022,07/10/2022 09.49.05,AGR,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39487,183,RA2201_LEG6,MARIAN,Guam,GUA_WEST_OPEN,Forereef,Shallow,NA,NA,GUA-02193,GUA-2193,NA,13.336679,144.641669,13.33675,144.64166,2022,2022,07/10/2022 09.06.15,NA,0,-1,NA,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,Oceanography,NA,NA,NA,NA,0,NA
39490,183,RA2201_LEG6,MARIAN,Guam,GUA_WEST_OPEN,Forereef,Mid,NA,NA,GUA-02166,GUA-2166,NA,13.368645,144.642033,13.368455,144.641856,2022,2022,07/10/2022 11.24.09,NA,0,-1,NA,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,Oceanography,NA,NA,NA,NA,0,NA
39500,183,RA2201_LEG6,MARIAN,Guam,GUA_WEST_OPEN,Forereef,Deep,NA,NA,GUA-02548,GUA-2548,NA,13.484151,144.731761,13.484151,144.731761,2022,2022,07/11/2022 09.32.12,AGR,-1,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,NO SCHEME,NA,NA,NA,-1,Guam_Piti_2022
39501,183,RA2201_LEG6,MARIAN,Guam,GUA_WEST_OPEN,Forereef,Mid,NA,NA,GUA-02550,GUA-2550,NA,13.481866,144.725207,13.481866,144.725207,2022,2022,07/11/2022 10.36.15,AGR,-1,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,NO SCHEME,NA,NA,NA,-1,Guam_Piti_2022
39502,183,RA2201_LEG6,MARIAN,Guam,GUA_WEST_OPEN,Forereef,Shallow,NA,NA,GUA-02552,GUA-2552,NA,13.48219,144.728493,13.48219,144.728493,2022,2022,07/11/2022 11.28.28,AGR,-1,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,NO SCHEME,NA,NA,NA,-1,Guam_Piti_2022
39503,183,RA2201_LEG6,MARIAN,Guam,GUA_PITI_BOMB,Forereef,Deep,NA,NA,GUA-02608,GUA-2608,NA,13.480149,144.699156,13.480149,144.699156,2022,2022,07/11/2022 12.45.02,PAV,-1,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,NO SCHEME,NA,NA,NA,-1,Guam_Piti_2022
39504,183,RA2201_LEG6,MARIAN,Guam,GUA_PITI_BOMB,Forereef,Mid,NA,NA,GUA-02610,GUA-2610,NA,13.473088,144.693008,13.473088,144.693008,2022,2022,07/11/2022 13.31.22,AGR,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,-1,Guam_Piti_2022
39520,183,RA2201_LEG6,MARIAN,Guam,GUA_PITI_BOMB,Forereef,Shallow,NA,NA,GUA-02602,GUA-2602,NA,13.471979,144.69279,13.471979,144.69279,2022,2022,07/12/2022 12.41.47,AGR,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,-1,Guam_Piti_2022
39521,183,RA2201_LEG6,MARIAN,Guam,GUA_PITI_BOMB,Forereef,Shallow,NA,NA,GUA-02609,GUA-2609,NA,13.477274,144.698875,13.477274,144.698875,2022,2022,07/12/2022 14.22.50,AGR,-1,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,NO SCHEME,NA,NA,NA,-1,Guam_Piti_2022
39543,183,RA2201_LEG6,MARIAN,Saipan,Saipan,Forereef,Deep,NA,NA,SAI-01654,SAI-1654,NA,15.203617,145.636246,15.203617,145.636246,2022,2022,07/13/2022 09.35.09,RRB,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39544,183,RA2201_LEG6,MARIAN,Saipan,Saipan,Forereef,Mid,NA,NA,SAI-01727,SAI-1727,NA,15.194331,145.699311,15.194331,145.699311,2022,2022,07/13/2022 10.42.48,AGR,0,-1,NA,0,0,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39545,183,RA2201_LEG6,MARIAN,Saipan,Saipan,Forereef,Shallow,NA,NA,SAI-01755,SAI-1755,NA,15.144991,145.693165,15.144991,145.693165,2022,2022,07/13/2022 12.05.14,AGR,0,-1,NA,0,0,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39546,183,RA2201_LEG6,MARIAN,Saipan,Saipan,Forereef,Mid,NA,NA,SAI-01732,SAI-1732,NA,15.169006,145.69491,15.169006,145.69491,2022,2022,07/13/2022 13.45.01,AGR,0,-1,NA,0,0,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39560,183,RA2201_LEG6,MARIAN,Saipan,Saipan,Forereef,Deep,NA,NA,SAI-01670,SAI-1670,NA,15.244746,145.809268,15.244746,145.809268,2022,2022,07/14/2022 09.20.48,ROB,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39561,183,RA2201_LEG6,MARIAN,Saipan,Saipan,Forereef,Deep,NA,NA,SAI-01637,SAI-1637,NA,15.233967,145.80287,15.233967,145.80287,2022,2022,07/14/2022 10.22.50,PAV,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39562,183,RA2201_LEG6,MARIAN,Saipan,Saipan,Forereef,Mid,NA,NA,SAI-01764,SAI-1764,NA,15.223901,145.790878,15.223901,145.790878,2022,2022,07/14/2022 11.31.53,AGR,0,-1,NA,-1,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
