"","X","REGION","ISLAND","DIVEID","SEGMENT","ANALYSIS_SEC"
"3786",3516,"SAMOA","Tau",201204222,10,"Tau"
"3787",3517,"SAMOA","Tau",201204223,1,"Tau"
"3788",3518,"SAMOA","Tau",201204223,2,"Tau"
"3789",3519,"SAMOA","Tau",201204223,3,"Tau"
"3790",3520,"SAMOA","Tau",201204223,4,"Tau"
"3791",3521,"SAMOA","Tau",201204223,5,"Tau"
"3792",3522,"SAMOA","Tau",201204223,6,"Tau"
"3793",3523,"SAMOA","Tau",201204223,7,"Tau"
"3794",3524,"SAMOA","Tau",201204223,8,"Tau"
"3795",3525,"SAMOA","Tau",201204223,9,"Tau"
"3796",3526,"SAMOA","Tau",201204223,10,"Tau"
"3797",3527,"SAMOA","Tau",201204224,1,"Tau"
"3798",3528,"SAMOA","Tau",201204224,2,"Tau"
"3799",3529,"SAMOA","Tau",201204224,3,"Tau"
"3800",3530,"SAMOA","Tau",201204224,4,"Tau"
"3801",3531,"SAMOA","Tau",201204224,5,"Tau"
"3802",3532,"SAMOA","Tau",201204224,6,"Tau"
"3803",3533,"SAMOA","Tau",201204224,7,"Tau"
"3804",3534,"SAMOA","Tau",201204224,8,"Tau"
"3805",3535,"SAMOA","Tau",201204224,9,"Tau"
"3806",3536,"SAMOA","Tau",201204224,10,"Tau"
"3807",3537,"SAMOA","Tau",201204225,1,"Tau"
"3808",3538,"SAMOA","Tau",201204225,2,"Tau"
"3809",3539,"SAMOA","Tau",201204225,3,"Tau"
"3810",3540,"SAMOA","Tau",201204225,4,"Tau"
"3811",3541,"SAMOA","Tau",201204225,5,"Tau"
"3812",3542,"SAMOA","Tau",201204225,6,"Tau"
"3813",3543,"SAMOA","Tau",201204225,7,"Tau"
"3814",3544,"SAMOA","Tau",201204225,8,"Tau"
"3815",3545,"SAMOA","Tau",201204225,9,"Tau"
"3816",3546,"SAMOA","Tau",201204225,10,"Tau"
"3817",3547,"SAMOA","Tau",201204226,1,"Tau"
"3818",3548,"SAMOA","Tau",201204226,2,"Tau"
"3819",3549,"SAMOA","Tau",201204226,3,"Tau"
"3820",3550,"SAMOA","Tau",201204226,4,"Tau"
"3821",3551,"SAMOA","Tau",201204226,5,"Tau"
"3822",3552,"SAMOA","Tau",201204226,6,"Tau"
"3823",3553,"SAMOA","Tau",201204226,7,"Tau"
"3824",3554,"SAMOA","Tau",201204226,8,"Tau"
"3825",3555,"SAMOA","Tau",201204226,9,"Tau"
"3826",3556,"SAMOA","Tau",201204226,10,"Tau"
"3827",3557,"SAMOA","Tau",201204231,1,"TAU_SANCTUARY"
"3828",3558,"SAMOA","Tau",201204231,2,"TAU_SANCTUARY"
"3829",3559,"SAMOA","Tau",201204231,3,"TAU_SANCTUARY"
"3830",3560,"SAMOA","Tau",201204231,4,"TAU_SANCTUARY"
"3831",3561,"SAMOA","Tau",201204231,5,"TAU_SANCTUARY"
"3832",3562,"SAMOA","Tau",201204231,6,"TAU_SANCTUARY"
"3833",3563,"SAMOA","Tau",201204231,7,"Tau"
"3834",3564,"SAMOA","Tau",201204231,8,"Tau"
"3835",3565,"SAMOA","Tau",201204231,9,"Tau"
"3836",3566,"SAMOA","Tau",201204231,10,"Tau"
"3837",3567,"SAMOA","Tau",201204232,1,"Tau"
"3838",3568,"SAMOA","Tau",201204232,2,"Tau"
"3839",3569,"SAMOA","Tau",201204232,3,"Tau"
"3840",3570,"SAMOA","Tau",201204232,4,"Tau"
"3841",3571,"SAMOA","Tau",201204232,5,"Tau"
"3842",3572,"SAMOA","Tau",201204232,6,"Tau"
"3843",3573,"SAMOA","Tau",201204232,7,"Tau"
"3844",3574,"SAMOA","Tau",201204232,8,"Tau"
"3845",3575,"SAMOA","Tau",201204232,9,"Tau"
"3846",3576,"SAMOA","Tau",201204232,10,"Tau"
"3847",3577,"SAMOA","Tau",201204233,1,"Tau"
"3848",3578,"SAMOA","Tau",201204233,2,"Tau"
"3849",3579,"SAMOA","Tau",201204233,3,"Tau"
"3850",3580,"SAMOA","Tau",201204233,4,"Tau"
"3851",3581,"SAMOA","Tau",201204233,5,"Tau"
"3852",3582,"SAMOA","Tau",201204233,6,"Tau"
"3853",3583,"SAMOA","Tau",201204233,7,"Tau"
"3854",3584,"SAMOA","Tau",201204233,8,"Tau"
"3855",3585,"SAMOA","Tau",201204233,9,"Tau"
"3856",3586,"SAMOA","Tau",201204233,10,"Tau"
"3857",3587,"SAMOA","Tau",201204234,1,"Tau"
"3858",3588,"SAMOA","Tau",201204234,2,"Tau"
"3859",3589,"SAMOA","Tau",201204234,3,"Tau"
"3860",3590,"SAMOA","Tau",201204234,4,"Tau"
"3861",3591,"SAMOA","Tau",201204234,5,"Tau"
"3862",3592,"SAMOA","Tau",201204234,6,"Tau"
"3863",3593,"SAMOA","Tau",201204234,7,"Tau"
"3864",3594,"SAMOA","Tau",201204234,8,"Tau"
"3865",3595,"SAMOA","Tau",201204234,9,"Tau"
"3866",3596,"SAMOA","Tau",201204234,10,"Tau"
"3867",3597,"SAMOA","Tau",201204235,1,"Tau"
"3868",3598,"SAMOA","Tau",201204235,2,"Tau"
"3869",3599,"SAMOA","Tau",201204235,3,"Tau"
"3870",3600,"SAMOA","Tau",201204235,4,"Tau"
"3871",3601,"SAMOA","Tau",201204235,5,"Tau"
"3872",3602,"SAMOA","Tau",201204235,6,"Tau"
"3873",3603,"SAMOA","Ofu & Olosega",201204241,1,"Ofu & Olosega"
"3874",3604,"SAMOA","Ofu & Olosega",201204241,2,"Ofu & Olosega"
"3875",3605,"SAMOA","Ofu & Olosega",201204241,3,"Ofu & Olosega"
"3876",3606,"SAMOA","Ofu & Olosega",201204241,4,"Ofu & Olosega"
"3877",3607,"SAMOA","Ofu & Olosega",201204241,5,"Ofu & Olosega"
"3878",3608,"SAMOA","Ofu & Olosega",201204241,6,"Ofu & Olosega"
"3879",3609,"SAMOA","Ofu & Olosega",201204241,7,"Ofu & Olosega"
"3880",3610,"SAMOA","Ofu & Olosega",201204241,8,"Ofu & Olosega"
"3881",3611,"SAMOA","Ofu & Olosega",201204241,9,"Ofu & Olosega"
"3882",3612,"SAMOA","Ofu & Olosega",201204241,10,"Ofu & Olosega"
"3883",3613,"SAMOA","Ofu & Olosega",201204242,1,"Ofu & Olosega"
"3884",3614,"SAMOA","Ofu & Olosega",201204242,2,"Ofu & Olosega"
"3885",3615,"SAMOA","Ofu & Olosega",201204242,3,"Ofu & Olosega"
"3886",3616,"SAMOA","Ofu & Olosega",201204242,4,"Ofu & Olosega"
"3887",3617,"SAMOA","Ofu & Olosega",201204242,5,"Ofu & Olosega"
"3888",3618,"SAMOA","Ofu & Olosega",201204242,6,"Ofu & Olosega"
"3889",3619,"SAMOA","Ofu & Olosega",201204242,7,"Ofu & Olosega"
"3890",3620,"SAMOA","Ofu & Olosega",201204242,8,"Ofu & Olosega"
"3891",3621,"SAMOA","Ofu & Olosega",201204242,9,"Ofu & Olosega"
"3892",3622,"SAMOA","Ofu & Olosega",201204242,10,"Ofu & Olosega"
"3893",3623,"SAMOA","Ofu & Olosega",201204243,1,"Ofu & Olosega"
"3894",3624,"SAMOA","Ofu & Olosega",201204243,2,"Ofu & Olosega"
"3895",3625,"SAMOA","Ofu & Olosega",201204243,3,"Ofu & Olosega"
"3896",3626,"SAMOA","Ofu & Olosega",201204243,4,"Ofu & Olosega"
"3897",3627,"SAMOA","Ofu & Olosega",201204243,5,"Ofu & Olosega"
"3898",3628,"SAMOA","Ofu & Olosega",201204243,6,"Ofu & Olosega"
"3899",3629,"SAMOA","Ofu & Olosega",201204243,7,"Ofu & Olosega"
"3900",3630,"SAMOA","Ofu & Olosega",201204243,8,"Ofu & Olosega"
"3901",3631,"SAMOA","Ofu & Olosega",201204243,9,"Ofu & Olosega"
"3902",3632,"SAMOA","Ofu & Olosega",201204243,10,"Ofu & Olosega"
"3903",3633,"SAMOA","Ofu & Olosega",201204244,1,"Ofu & Olosega"
"3904",3634,"SAMOA","Ofu & Olosega",201204244,2,"Ofu & Olosega"
"3905",3635,"SAMOA","Ofu & Olosega",201204244,3,"Ofu & Olosega"
"3906",3636,"SAMOA","Ofu & Olosega",201204244,4,"Ofu & Olosega"
"3907",3637,"SAMOA","Ofu & Olosega",201204244,5,"Ofu & Olosega"
"3908",3638,"SAMOA","Ofu & Olosega",201204244,6,"Ofu & Olosega"
"3909",3639,"SAMOA","Ofu & Olosega",201204244,7,"Ofu & Olosega"
"3910",3640,"SAMOA","Ofu & Olosega",201204244,8,"Ofu & Olosega"
"3911",3641,"SAMOA","Ofu & Olosega",201204244,9,"Ofu & Olosega"
"3912",3642,"SAMOA","Ofu & Olosega",201204244,10,"Ofu & Olosega"
"3913",3643,"SAMOA","Ofu & Olosega",201204245,1,"Ofu & Olosega"
"3914",3644,"SAMOA","Ofu & Olosega",201204245,2,"Ofu & Olosega"
"3915",3645,"SAMOA","Ofu & Olosega",201204245,3,"Ofu & Olosega"
"3916",3646,"SAMOA","Ofu & Olosega",201204245,4,"Ofu & Olosega"
"3917",3647,"SAMOA","Ofu & Olosega",201204245,5,"Ofu & Olosega"
"3918",3648,"SAMOA","Ofu & Olosega",201204245,6,"Ofu & Olosega"
"3919",3649,"SAMOA","Ofu & Olosega",201204245,7,"Ofu & Olosega"
"3920",3650,"SAMOA","Ofu & Olosega",201204245,8,"Ofu & Olosega"
"3921",3651,"SAMOA","Ofu & Olosega",201204245,9,"Ofu & Olosega"
"3922",3652,"SAMOA","Ofu & Olosega",201204245,10,"Ofu & Olosega"
"3923",3653,"SAMOA","Ofu & Olosega",201204246,1,"Ofu & Olosega"
"3924",3654,"SAMOA","Ofu & Olosega",201204246,2,"Ofu & Olosega"
"3925",3655,"SAMOA","Ofu & Olosega",201204246,3,"Ofu & Olosega"
"3926",3656,"SAMOA","Ofu & Olosega",201204246,4,"Ofu & Olosega"
"3927",3657,"SAMOA","Ofu & Olosega",201204246,5,"Ofu & Olosega"
"3928",3658,"SAMOA","Ofu & Olosega",201204246,6,"Ofu & Olosega"
"3929",3659,"SAMOA","Ofu & Olosega",201204246,7,"Ofu & Olosega"
"3930",3660,"SAMOA","Ofu & Olosega",201204246,8,"Ofu & Olosega"
"3931",3661,"SAMOA","Ofu & Olosega",201204246,9,"Ofu & Olosega"
"3932",3662,"SAMOA","Ofu & Olosega",201204246,10,"Ofu & Olosega"
"3933",3663,"SAMOA","Ofu & Olosega",201204251,1,"Ofu & Olosega"
"3934",3664,"SAMOA","Ofu & Olosega",201204251,2,"Ofu & Olosega"
"3935",3665,"SAMOA","Ofu & Olosega",201204251,3,"Ofu & Olosega"
"3936",3666,"SAMOA","Ofu & Olosega",201204251,4,"Ofu & Olosega"
"3937",3667,"SAMOA","Ofu & Olosega",201204251,5,"Ofu & Olosega"
"3938",3668,"SAMOA","Ofu & Olosega",201204251,6,"Ofu & Olosega"
"3939",3669,"SAMOA","Ofu & Olosega",201204251,7,"Ofu & Olosega"
"3940",3670,"SAMOA","Ofu & Olosega",201204251,8,"Ofu & Olosega"
"3941",3671,"SAMOA","Ofu & Olosega",201204251,9,"Ofu & Olosega"
"3942",3672,"SAMOA","Ofu & Olosega",201204251,10,"Ofu & Olosega"
"3943",3673,"SAMOA","Ofu & Olosega",201204252,1,"Ofu & Olosega"
"3944",3674,"SAMOA","Ofu & Olosega",201204252,2,"Ofu & Olosega"
"3945",3675,"SAMOA","Ofu & Olosega",201204252,3,"Ofu & Olosega"
"3946",3676,"SAMOA","Ofu & Olosega",201204252,4,"Ofu & Olosega"
"3947",3677,"SAMOA","Ofu & Olosega",201204252,5,"Ofu & Olosega"
"3948",3678,"SAMOA","Ofu & Olosega",201204252,6,"Ofu & Olosega"
"3949",3679,"SAMOA","Ofu & Olosega",201204252,7,"Ofu & Olosega"
"3950",3680,"SAMOA","Ofu & Olosega",201204252,8,"Ofu & Olosega"
"3951",3681,"SAMOA","Ofu & Olosega",201204252,9,"Ofu & Olosega"
"3952",3682,"SAMOA","Ofu & Olosega",201204252,10,"Ofu & Olosega"
"3953",3683,"SAMOA","Ofu & Olosega",201204253,1,"Ofu & Olosega"
"3954",3684,"SAMOA","Ofu & Olosega",201204253,2,"Ofu & Olosega"
"3955",3685,"SAMOA","Ofu & Olosega",201204253,3,"Ofu & Olosega"
"3956",3686,"SAMOA","Ofu & Olosega",201204253,4,"Ofu & Olosega"
"3957",3687,"SAMOA","Ofu & Olosega",201204253,5,"Ofu & Olosega"
"3958",3688,"SAMOA","Ofu & Olosega",201204253,6,"Ofu & Olosega"
"3959",3689,"SAMOA","Ofu & Olosega",201204253,7,"Ofu & Olosega"
"3960",3690,"SAMOA","Ofu & Olosega",201204253,8,"Ofu & Olosega"
"3961",3691,"SAMOA","Ofu & Olosega",201204253,9,"Ofu & Olosega"
"3962",3692,"SAMOA","Ofu & Olosega",201204253,10,"Ofu & Olosega"
"3963",3693,"SAMOA","Ofu & Olosega",201204254,1,"Ofu & Olosega"
"3964",3694,"SAMOA","Ofu & Olosega",201204254,2,"Ofu & Olosega"
"3965",3695,"SAMOA","Ofu & Olosega",201204254,3,"Ofu & Olosega"
"3966",3696,"SAMOA","Ofu & Olosega",201204254,4,"Ofu & Olosega"
"3967",3697,"SAMOA","Ofu & Olosega",201204254,5,"Ofu & Olosega"
"3968",3698,"SAMOA","Ofu & Olosega",201204254,6,"Ofu & Olosega"
"3969",3699,"SAMOA","Ofu & Olosega",201204254,7,"Ofu & Olosega"
"3970",3700,"SAMOA","Ofu & Olosega",201204254,8,"Ofu & Olosega"
"3971",3701,"SAMOA","Ofu & Olosega",201204254,9,"Ofu & Olosega"
"3972",3702,"SAMOA","Ofu & Olosega",201204254,10,"Ofu & Olosega"
"3973",3703,"SAMOA","Swains",201502151,1,"SWAINS_SANCTUARY"
"3974",3704,"SAMOA","Swains",201502151,2,"SWAINS_SANCTUARY"
"3975",3705,"SAMOA","Swains",201502151,3,"SWAINS_SANCTUARY"
"3976",3706,"SAMOA","Swains",201502151,4,"SWAINS_SANCTUARY"
"3977",3707,"SAMOA","Swains",201502151,5,"SWAINS_SANCTUARY"
"3978",3708,"SAMOA","Swains",201502151,6,"SWAINS_SANCTUARY"
"3979",3709,"SAMOA","Swains",201502151,7,"SWAINS_SANCTUARY"
"3980",3710,"SAMOA","Swains",201502151,8,"SWAINS_SANCTUARY"
"3981",3711,"SAMOA","Swains",201502151,9,"SWAINS_SANCTUARY"
"3982",3712,"SAMOA","Swains",201502151,10,"Swains"
"3983",3713,"SAMOA","Swains",201502152,1,"Swains"
"3984",3714,"SAMOA","Swains",201502152,2,"Swains"
"3985",3715,"SAMOA","Swains",201502152,3,"Swains"
"3986",3716,"SAMOA","Swains",201502152,4,"Swains"
"3987",3717,"SAMOA","Swains",201502152,5,"Swains"
"3988",3718,"SAMOA","Swains",201502152,6,"SWAINS_SANCTUARY"
"3989",3719,"SAMOA","Swains",201502152,7,"SWAINS_SANCTUARY"
"3990",3720,"SAMOA","Swains",201502152,8,"SWAINS_SANCTUARY"
"3991",3721,"SAMOA","Swains",201502152,9,"SWAINS_SANCTUARY"
"3992",3722,"SAMOA","Swains",201502152,10,"SWAINS_SANCTUARY"
"3993",3723,"SAMOA","Swains",201502153,1,"SWAINS_SANCTUARY"
"3994",3724,"SAMOA","Swains",201502153,2,"SWAINS_SANCTUARY"
"3995",3725,"SAMOA","Swains",201502153,3,"Swains"
"3996",3726,"SAMOA","Swains",201502153,4,"Swains"
"3997",3727,"SAMOA","Swains",201502153,5,"Swains"
"3998",3728,"SAMOA","Swains",201502153,6,"Swains"
"3999",3729,"SAMOA","Swains",201502153,7,"SWAINS_SANCTUARY"
"4000",3730,"SAMOA","Swains",201502153,8,"SWAINS_SANCTUARY"
"4001",3731,"SAMOA","Swains",201502153,9,"SWAINS_SANCTUARY"
"4002",3732,"SAMOA","Swains",201502153,10,"SWAINS_SANCTUARY"
"4003",3733,"SAMOA","Swains",201502154,1,"SWAINS_SANCTUARY"
"4004",3734,"SAMOA","Swains",201502154,2,"SWAINS_SANCTUARY"
"4005",3735,"SAMOA","Swains",201502154,3,"SWAINS_SANCTUARY"
"4006",3736,"SAMOA","Swains",201502154,4,"SWAINS_SANCTUARY"
"4007",3737,"SAMOA","Swains",201502154,5,"SWAINS_SANCTUARY"
"4008",3738,"SAMOA","Swains",201502154,6,"SWAINS_SANCTUARY"
"4009",3739,"SAMOA","Swains",201502154,7,"SWAINS_SANCTUARY"
"4010",3740,"SAMOA","Swains",201502154,8,"SWAINS_SANCTUARY"
"4011",3741,"SAMOA","Swains",201502154,9,"SWAINS_SANCTUARY"
"4012",3742,"SAMOA","Swains",201502154,10,"SWAINS_SANCTUARY"
"4013",3743,"SAMOA","Swains",201502155,1,"SWAINS_SANCTUARY"
"4014",3744,"SAMOA","Swains",201502155,2,"SWAINS_SANCTUARY"
"4015",3745,"SAMOA","Swains",201502155,3,"SWAINS_SANCTUARY"
"4016",3746,"SAMOA","Swains",201502155,4,"SWAINS_SANCTUARY"
"4017",3747,"SAMOA","Swains",201502155,5,"SWAINS_SANCTUARY"
"4018",3748,"SAMOA","Swains",201502155,6,"SWAINS_SANCTUARY"
"4019",3749,"SAMOA","Swains",201502155,7,"SWAINS_SANCTUARY"
"4020",3750,"SAMOA","Swains",201502155,8,"SWAINS_SANCTUARY"
"4021",3751,"SAMOA","Swains",201502155,10,"SWAINS_SANCTUARY"
"4022",3752,"SAMOA","Swains",201502156,1,"SWAINS_SANCTUARY"
"4023",3753,"SAMOA","Swains",201502156,2,"Swains"
"4024",3754,"SAMOA","Swains",201502156,3,"Swains"
"4025",3755,"SAMOA","Swains",201502156,4,"Swains"
"4026",3756,"SAMOA","Swains",201502156,5,"Swains"
"4027",3757,"SAMOA","Swains",201502156,6,"SWAINS_SANCTUARY"
"4028",3758,"SAMOA","Swains",201502156,7,"SWAINS_SANCTUARY"
"4029",3759,"SAMOA","Swains",201502156,9,"SWAINS_SANCTUARY"
"4030",3760,"SAMOA","Swains",201502156,10,"SWAINS_SANCTUARY"
"4031",4031,"SAMOA","Ofu & Olosega",201503131,1,"Ofu & Olosega"
"4032",4032,"SAMOA","Ofu & Olosega",201503131,2,"Ofu & Olosega"
"4033",4033,"SAMOA","Ofu & Olosega",201503131,3,"Ofu & Olosega"
"4034",4034,"SAMOA","Ofu & Olosega",201503131,4,"Ofu & Olosega"
"4035",4035,"SAMOA","Ofu & Olosega",201503131,5,"Ofu & Olosega"
"4036",4036,"SAMOA","Ofu & Olosega",201503131,6,"Ofu & Olosega"
"4037",4037,"SAMOA","Ofu & Olosega",201503131,7,"Ofu & Olosega"
"4038",4038,"SAMOA","Ofu & Olosega",201503131,8,"Ofu & Olosega"
"4039",4039,"SAMOA","Ofu & Olosega",201503131,9,"Ofu & Olosega"
"4040",4040,"SAMOA","Ofu & Olosega",201503131,10,"Ofu & Olosega"
"4041",4041,"SAMOA","Ofu & Olosega",201503132,1,"Ofu & Olosega"
"4042",4042,"SAMOA","Ofu & Olosega",201503132,2,"Ofu & Olosega"
"4043",4043,"SAMOA","Ofu & Olosega",201503132,3,"Ofu & Olosega"
"4044",4044,"SAMOA","Ofu & Olosega",201503132,4,"Ofu & Olosega"
"4045",4045,"SAMOA","Ofu & Olosega",201503132,5,"Ofu & Olosega"
"4046",4046,"SAMOA","Ofu & Olosega",201503132,6,"Ofu & Olosega"
"4047",4047,"SAMOA","Ofu & Olosega",201503132,7,"Ofu & Olosega"
"4048",4048,"SAMOA","Ofu & Olosega",201503132,8,"Ofu & Olosega"
"4049",4049,"SAMOA","Ofu & Olosega",201503132,9,"Ofu & Olosega"
"4050",4050,"SAMOA","Ofu & Olosega",201503132,10,"Ofu & Olosega"
"4051",4051,"SAMOA","Ofu & Olosega",201503133,1,"Ofu & Olosega"
"4052",4052,"SAMOA","Ofu & Olosega",201503133,2,"Ofu & Olosega"
"4053",4053,"SAMOA","Ofu & Olosega",201503133,3,"Ofu & Olosega"
"4054",4054,"SAMOA","Ofu & Olosega",201503133,4,"Ofu & Olosega"
"4055",4055,"SAMOA","Ofu & Olosega",201503133,5,"Ofu & Olosega"
"4056",4056,"SAMOA","Ofu & Olosega",201503133,6,"Ofu & Olosega"
"4057",4057,"SAMOA","Ofu & Olosega",201503133,7,"Ofu & Olosega"
"4058",4058,"SAMOA","Ofu & Olosega",201503133,8,"Ofu & Olosega"
"4059",4059,"SAMOA","Ofu & Olosega",201503133,9,"Ofu & Olosega"
"4060",4060,"SAMOA","Ofu & Olosega",201503133,10,"Ofu & Olosega"
"4061",4061,"SAMOA","Ofu & Olosega",201503134,1,"Ofu & Olosega"
"4062",4062,"SAMOA","Ofu & Olosega",201503134,2,"Ofu & Olosega"
"4063",4063,"SAMOA","Ofu & Olosega",201503134,3,"Ofu & Olosega"
"4064",4064,"SAMOA","Ofu & Olosega",201503134,4,"Ofu & Olosega"
"4065",4065,"SAMOA","Ofu & Olosega",201503134,5,"Ofu & Olosega"
"4066",4066,"SAMOA","Ofu & Olosega",201503134,6,"Ofu & Olosega"
"4067",4067,"SAMOA","Ofu & Olosega",201503134,7,"Ofu & Olosega"
"4068",4068,"SAMOA","Ofu & Olosega",201503134,8,"Ofu & Olosega"
"4069",4069,"SAMOA","Ofu & Olosega",201503134,9,"Ofu & Olosega"
"4070",4070,"SAMOA","Ofu & Olosega",201503134,10,"Ofu & Olosega"
"4071",4071,"SAMOA","Ofu & Olosega",201503135,1,"Ofu & Olosega"
"4072",4072,"SAMOA","Ofu & Olosega",201503135,2,"Ofu & Olosega"
"4073",4073,"SAMOA","Ofu & Olosega",201503135,3,"Ofu & Olosega"
"4074",4074,"SAMOA","Ofu & Olosega",201503135,4,"Ofu & Olosega"
"4075",4075,"SAMOA","Ofu & Olosega",201503135,5,"Ofu & Olosega"
"4076",4076,"SAMOA","Ofu & Olosega",201503135,6,"Ofu & Olosega"
"4077",4077,"SAMOA","Ofu & Olosega",201503135,7,"Ofu & Olosega"
"4078",4078,"SAMOA","Ofu & Olosega",201503135,8,"Ofu & Olosega"
"4079",4079,"SAMOA","Ofu & Olosega",201503135,9,"Ofu & Olosega"
"4080",4080,"SAMOA","Ofu & Olosega",201503135,10,"Ofu & Olosega"
"4081",4081,"SAMOA","Ofu & Olosega",201503141,1,"Ofu & Olosega"
"4082",4082,"SAMOA","Ofu & Olosega",201503141,2,"Ofu & Olosega"
"4083",4083,"SAMOA","Ofu & Olosega",201503141,3,"Ofu & Olosega"
"4084",4084,"SAMOA","Ofu & Olosega",201503141,4,"Ofu & Olosega"
"4085",4085,"SAMOA","Ofu & Olosega",201503141,5,"Ofu & Olosega"
"4086",4086,"SAMOA","Ofu & Olosega",201503141,6,"Ofu & Olosega"
"4087",4087,"SAMOA","Ofu & Olosega",201503141,7,"Ofu & Olosega"
"4088",4088,"SAMOA","Ofu & Olosega",201503141,8,"Ofu & Olosega"
"4089",4089,"SAMOA","Ofu & Olosega",201503141,9,"Ofu & Olosega"
"4090",4090,"SAMOA","Ofu & Olosega",201503141,10,"Ofu & Olosega"
"4091",4091,"SAMOA","Ofu & Olosega",201503142,1,"Ofu & Olosega"
"4092",4092,"SAMOA","Ofu & Olosega",201503142,2,"Ofu & Olosega"
"4093",4093,"SAMOA","Ofu & Olosega",201503142,3,"Ofu & Olosega"
"4094",4094,"SAMOA","Ofu & Olosega",201503142,4,"Ofu & Olosega"
"4095",4095,"SAMOA","Ofu & Olosega",201503142,5,"Ofu & Olosega"
"4096",4096,"SAMOA","Ofu & Olosega",201503142,6,"Ofu & Olosega"
"4097",4097,"SAMOA","Ofu & Olosega",201503142,7,"Ofu & Olosega"
"4098",4098,"SAMOA","Ofu & Olosega",201503142,8,"Ofu & Olosega"
"4099",4099,"SAMOA","Ofu & Olosega",201503142,9,"Ofu & Olosega"
"4100",4100,"SAMOA","Ofu & Olosega",201503142,10,"Ofu & Olosega"
"4101",4101,"SAMOA","Ofu & Olosega",201503143,1,"Ofu & Olosega"
"4102",4102,"SAMOA","Ofu & Olosega",201503143,2,"Ofu & Olosega"
"4103",4103,"SAMOA","Ofu & Olosega",201503143,3,"Ofu & Olosega"
"4104",4104,"SAMOA","Ofu & Olosega",201503143,4,"Ofu & Olosega"
"4105",4105,"SAMOA","Ofu & Olosega",201503143,5,"Ofu & Olosega"
"4106",4106,"SAMOA","Ofu & Olosega",201503143,6,"Ofu & Olosega"
"4107",4107,"SAMOA","Ofu & Olosega",201503143,7,"Ofu & Olosega"
"4108",4108,"SAMOA","Ofu & Olosega",201503143,8,"Ofu & Olosega"
"4109",4109,"SAMOA","Ofu & Olosega",201503143,9,"Ofu & Olosega"
"4110",4110,"SAMOA","Ofu & Olosega",201503143,10,"Ofu & Olosega"
"4111",4111,"SAMOA","Ofu & Olosega",201503144,1,"Ofu & Olosega"
"4112",4112,"SAMOA","Ofu & Olosega",201503144,2,"Ofu & Olosega"
"4113",4113,"SAMOA","Ofu & Olosega",201503144,3,"Ofu & Olosega"
"4114",4114,"SAMOA","Ofu & Olosega",201503144,4,"Ofu & Olosega"
"4115",4115,"SAMOA","Ofu & Olosega",201503144,5,"Ofu & Olosega"
"4116",4116,"SAMOA","Ofu & Olosega",201503144,6,"Ofu & Olosega"
"4117",4117,"SAMOA","Ofu & Olosega",201503144,7,"Ofu & Olosega"
"4118",4118,"SAMOA","Ofu & Olosega",201503144,8,"Ofu & Olosega"
"4119",4119,"SAMOA","Ofu & Olosega",201503144,9,"Ofu & Olosega"
"4120",4120,"SAMOA","Ofu & Olosega",201503144,10,"Ofu & Olosega"
"4121",4121,"SAMOA","Ofu & Olosega",201503145,1,"Ofu & Olosega"
"4122",4122,"SAMOA","Ofu & Olosega",201503145,2,"Ofu & Olosega"
"4123",4123,"SAMOA","Ofu & Olosega",201503145,3,"Ofu & Olosega"
"4124",4124,"SAMOA","Ofu & Olosega",201503145,4,"Ofu & Olosega"
"4125",4125,"SAMOA","Ofu & Olosega",201503145,5,"Ofu & Olosega"
"4126",4126,"SAMOA","Ofu & Olosega",201503145,6,"Ofu & Olosega"
"4127",4127,"SAMOA","Ofu & Olosega",201503145,7,"Ofu & Olosega"
"4128",4128,"SAMOA","Ofu & Olosega",201503145,8,"Ofu & Olosega"
"4129",4129,"SAMOA","Ofu & Olosega",201503145,9,"Ofu & Olosega"
"4130",4130,"SAMOA","Ofu & Olosega",201503145,10,"Ofu & Olosega"
"4131",4131,"SAMOA","Tau",201503151,1,"Tau"
"4132",4132,"SAMOA","Tau",201503151,2,"Tau"
"4133",4133,"SAMOA","Tau",201503151,3,"Tau"
"4134",4134,"SAMOA","Tau",201503151,4,"Tau"
"4135",4135,"SAMOA","Tau",201503151,5,"Tau"
"4136",4136,"SAMOA","Tau",201503151,6,"Tau"
"4137",4137,"SAMOA","Tau",201503151,7,"Tau"
"4138",4138,"SAMOA","Tau",201503151,8,"Tau"
"4139",4139,"SAMOA","Tau",201503151,9,"Tau"
"4140",4140,"SAMOA","Tau",201503151,10,"Tau"
"4141",4141,"SAMOA","Tau",201503152,1,"Tau"
"4142",4142,"SAMOA","Tau",201503152,2,"Tau"
"4143",4143,"SAMOA","Tau",201503152,3,"Tau"
"4144",4144,"SAMOA","Tau",201503152,4,"Tau"
"4145",4145,"SAMOA","Tau",201503152,5,"Tau"
"4146",4146,"SAMOA","Tau",201503152,6,"Tau"
"4147",4147,"SAMOA","Tau",201503152,7,"Tau"
"4148",4148,"SAMOA","Tau",201503152,8,"Tau"
"4149",4149,"SAMOA","Tau",201503152,9,"Tau"
"4150",4150,"SAMOA","Tau",201503152,10,"Tau"
"4151",4151,"SAMOA","Tau",201503153,1,"Tau"
"4152",4152,"SAMOA","Tau",201503153,2,"Tau"
"4153",4153,"SAMOA","Tau",201503153,3,"Tau"
"4154",4154,"SAMOA","Tau",201503153,4,"Tau"
